id;epi;travee;tablette;cote;ordre;lieu;format;auteur;titre;annee;tome;etat;commentaire
22366;8;32;7;8 S 276;;;in-8;M. DE ROUSSEL;Etat militaire de France;1777;;bon;Rangée de devant - Dossier 1
22367;8;32;7;8 S 276;;;in-8;M. DE ROUSSEL;Etat militaire de France;1778;;bon;Rangée de devant - Dossier 1
22368;8;32;7;8 S 276;;;in-8;M. DE ROUSSEL;Etat militaire de France;1793;;bon;Rangée de derrière
22369;8;32;7;8 S 276;;;in-8;Plusieurs officiers;Etat militaire de France;1800;;bon;Rangée de derrière
22370;8;32;7;8 S 276;;;in-8;CHAMPEAUX, Commandant;Etat militaire de France;1802;;bon;Rangée de derrière
22371;8;32;7;8 S 276;;;in-8;CHAMPEAUX, Commandant;Etat militaire de France;1803;;bon;Rangée de derrière
22372;8;32;7;8 S 276;;;in-8;CHAMPEAUX, Commandant;Etat militaire de France;1805;;bon;Rangée de derrière
22373;8;32;7;8 S 277;;;in-8;Anonyme;Congrés scientifique de France Dixième session - Tome 1;1843;;bon;
22374;8;32;7;8 S 277;;;in-8;Anonyme;Congrés scientifique de France Dixième session - Tome 2;1843;;bon;
22375;8;32;7;8 S 278;;;in-8;Anonyme;Congrés scientifique de France - Cinquième session;1838;;bon;
22376;8;32;7;8 S 279;;;in-8;Anonyme;Congrés scientifique de France - Dix-septième session - Tome 1;1851;;moyen;
22377;8;32;7;8 S 279;;;in-8;Anonyme;Congrés scientifique de France - Dix-septième session - Tome 2;1851;;moyen;
22378;8;32;8;8 S 279;;;in-8;Anonyme;Congrés scientifique de France - Dix-septième session - Tome 1;1851;;bon;bis
22379;8;32;8;8 S 279;;;in-8;Anonyme;Congrés scientifique de France - Dix-septième session - Tome 2;1851;;bon;bis
22380;8;32;8;8 S 280;;;in-8;M. DUSSAUSOY, M.;Le citoyen desintéressé ou diverses idées patriotiques;1768;;moyen;
22381;8;32;8;8 S 281;;;in-8;WUITNER, Émile;Les algues marines de France;1921;;bon;
22382;8;32;8;8 S 282;;;in-4;REUSS, Eugène;Une légende forestière Le tire et aire;1938;;bon;
22383;8;32;8;8 S 283;;;in-4;ROSAMBERT, André;Les Lippowans de Bukovine;1933;;bon;
22384;8;32;8;8 S 284;;;in-8;Anonyme;Concours agricole de Nancy;1908;;bon;
22385;8;32;8;8 S 285;;;in-4;PAPELIER, Albert;Discours et allocutions de M. PAPELIER, Albert;1906;;bon;
22386;8;32;8;8 S 286;;;in-4;D'ARKAÏ, Léo;Les fleurs du Dom***;1887;;bon;
22387;8;32;8;8 S 287;;;in-8;PELINGRE, A.;Centenaire de la réunion à la France du Pays de Salm;1893;;bon;
22388;8;32;8;8 S 288;;;in-4;CAVALLIER, Camille;Sagesse du chef;s.d.;;bon;
22389;8;32;8;8 S 289;;;in-8;Collectif;La grange Lorraine;s.d.;;bon;
22390;8;32;8;8 S 290;;;in-8;Anonyme;Lettres de Madame Maintenon - Tome 1;1753;;bon;
22391;8;32;8;8 S 291;;;in-8;M. LE CHEV., D.G.N.;Jenni ou le désintéressement, Drame;1771;;bon;
22392;8;32;8;8 S 292;;;in-8;GEGOUT, Ernest;Un évenement à Valdeuvry;1894;;bon;
22393;8;32;8;8 S 293;;;in-8;DEBLAYE, Abbé;Mélanges;s.d.;;bon;
22394;8;32;8;8 S 294;;;in-8;LYAUTEY;Paroles d'action;1927;;bon;
22395;8;32;8;8 S 295;;;in-8;M. LE PREVOST;Les trois rivaux, opéra comique;1758;;bon;
22396;8;32;8;8 S 296;;;in-8;BARRES;Amori;s.d.;;bon;Emprunté depuis 1998 !!
22397;8;32;8;8 S 297;;;in-8;BARRÈS, Maurice;Du sang de la volupté et de la mort;1894;;bon;
22398;8;32;8;8 S 298;;;in-8;GODRON;Mélanges ;s.d.;;bon;
22399;8;32;8;8 S 299;;;in-8;LEPAGE,Henri;Mélanges;s.d.;;bon;
22400;8;32;8;8 S 300;;;in-8;PERROUT, René;Autour de mon clocher;1789;;bon;
22401;8;32;8;8 S 301;;;in-8;PERROUT, René;Promenades sentimentales;1912;;bon;
22402;8;32;8;8 S 302;;;in-4;BADEL, Emile;Mélanges;1898 - 1906;;bon;
22403;8;32;8;8 S 303;;;in-4;AURICOSTE DE LAZARQUE, E.;Cuisine messine;1927;;bon;
22404;8;32;8;8 S 304;;;in-8;CHASSANT;Dictionnaire des devises - Tome 1;1878;;bon;
22405;8;32;8;8 S 304;;;in-8;CHASSANT;Dictionnaire des devises - Tome 2;1878;;bon;
22406;8;32;8;8 S 304;;;in-8;CHASSANT;Dictionnaire des devises - Table;1878;;bon;
22407;8;32;8;8 S 305;;;in-8;BENOIT, A.;Mélanges;1869 - 1973;;bon;
22408;8;32;8;8 S 306;;;in-8;BADEL, Emile;Gringoire et la comédie Lorraine;1814;;bon;
22409;8;32;8;8 S 307;;;in-8;Anonyme;Almanach du commerce;1837-38;;bon;
22410;8;32;8;8 S 308;;;in-8;PIMODAN;Le coffret de perles noires;1883;;bon;
22411;8;32;8;8 S 308;;;in-8;NOËL;Mélanges;s.d.;;bon;
22412;8;32;8;8 S 308;;;in-8;NOËL;Mélanges;s.d.;;bon;
22413;8;32;8;8 S 309;1;;in-8;MANGEOT, Albert;Quelques affaires retentissantes;1928;1;bon;Classeur 1
22414;8;32;8;8 S 309;2;;in-8;D'ANDILLY, Georges;Nouvelle Franciade;1872;2;bon;Classeur 1
22415;8;32;8;8 S 309;3;;in-8;M. BERTHE DE POMMERY;Mon testament!;1894;3;bon;Classeur 1
22416;8;32;8;8 S 309;4;;in-8;Anonyme;Messidor;1901;4;bon;Classeur 1
22417;8;32;8;8 S 309;5;;in-8;M. BERTHE DE POMMERY;Une paire de lunettes;1900;5;bon;Classeur 1
22418;8;32;8;8 S 309;6;;in-8;M. BERTHE DE POMMERY;Caritas;19001;6;bon;Classeur 1
22419;8;32;8;8 S 309;7;;in-8;M. BERTHE DE POMMERY;Réflexions de Trois septuagénaires;s.d.;7;bon;Classeur 1
22420;8;32;8;8 S 309;8;;in-8;Anonyme;Memento au président de la république Sud-africaine;1901;8;bon;Classeur 1
22421;8;32;8;8 S 309;9;;in-8;Anonyme;Causerie esthétique, historique et morale sur la musique;1884;9;bon;Classeur 1
22422;8;32;8;8 S 309;10;;in-8;REY Etienne et FAVART E.;Nancy fin de siècle;1892;10;bon;Classeur 1
22423;8;32;8;8 S 309;11;;in-8;HÉYMONET, George;Les scellés;1897;11;bon;Classeur 1
22424;8;32;8;8 S 309;12;;in-8;GOUTIÈRE-VERNOMME;L'intrus - Farce grossière et romaine;1892;12;bon;Classeur 1
22425;8;32;8;8 S 309;13;;in-8;FERBUS, Avocat;Petit théâtre des collèges;1841;13;bon;Classeur 1
22426;8;32;8;8 S 309;14;;in-8;M. MENGIN, Henri;Réponse du président M. Henri MENGIN aux récipiendaires;1902;14;bon;Classeur 1
22427;8;32;8;8 S 309;15;;in-8;FAVART, Edgard;Nancy s'amuse - Grande revue locale de l'année 1893;1893;15;bon;Classeur 1
22428;8;32;8;8 S 309;16;;in-8;MAROT, Alcide;Le chasseur de la mothe;1892;16;mauvais;Classeur 1
22429;8;32;8;8 S 309;17;;in-8;ROUSSEL, Émile;Le mannequin - Comédie;1880;17;bon;Classeur 1
22430;8;32;8;8 S 309;18;;in-8;CORDIER, Julien;Pour la paix par la vérité et par la justice;1898;18;bon;Classeur 1
22431;8;32;8;8 S 309;19;;in-8;BONNEJOY;Le végétarisme rationnel scientifique;1889;19;bon;Classeur 1
22432;8;32;8;8 S 309;20;;in-8;BERNHEIM, Dr.;L'organisme humain - Discours;1892;20;bon;Classeur 1
22433;8;32;8;8 S 309;21;;in-8;M. ORLY;Du beau idéal considéré comme principe des beaux-arts;1839;21;bon;Classeur 1
22434;8;32;8;8 S 309;22;;in-8;M. MILLOT, C.;La classification des nuages de Poëy;1885;22;bon;Classeur 1
22435;8;32;8;8 S 309;23;;in-8;Société française anonyme des graisses minérales et des charbons agglomérés;Notice sur l'extraction des graisses minérales par la distillation du goudron de houille avec addition de chaux;1909;23;bon;Classeur 1
22436;8;32;8;8 S 309;24;;in-8;VALLONE, Pierre;Nancy contre Paris;1891;24;bon;Classeur 1
22437;8;32;8;8 S 309;25;;in-8;LALLEMENT, Louis;Audience du Mercredi 15 janvier 1890 - Conclusions pour M. Martin Pierson contre M. Paul Bastien;1890;25;bon;Classeur 1
22438;8;32;8;8 S 309;26;;in-8;LALLEMENT, Louis;Audience du Mercredi 15 janvier 1890 - Conclusions pour M. Martin Pierson contre M. Chévelle;1890;25;bon;Classeur 1
22439;8;32;8;8 S 309;27;;in-8;BERNHEIM, Dr.;Neurathénies et psychonévroses;1908;26;bon;Classeur 1
22440;8;32;8;8 S 309;28;;in-8;Anonyme;Les dialogues de nos gens;s.d.;27;bon;Classeur 1
22441;8;32;8;8 S 309;29;;in-8;HÉNARD, Guy;Fleurs de terroir;1929;28;bon;Classeur 1
22442;8;32;8;8 S 309;30;;in-8;SEDRAG, Pierre;La dame de pique;1935;29;bon;Classeur 1
22443;8;32;8;8 S 310;;;in-8;LINAIS, Julien;Les minutes rouges;s.d.;;bon;
22444;8;32;8;8 S 310;;;in-8;LINAIS, Julien;Les minutes rouges;s.d.;;bon;
22445;8;32;8;8 S 311;;;in-8;Anonyme;Ensemble de coupures de journaux (d'Adelsward - de Warren);s.d.;;bon;
22446;8;32;8;8 S 312;;;in-8;DUCHESNE, Julien;Inès de Portugal;1864;;bon;
22447;8;32;8;8 S 313;;;in-8;DOLEY, Charles-André;Pierrot mercanti ou le vendeur de Rimes;1921;;bon;
22448;8;32;8;8 S 314;;;in-8;COURSIERS, Th.;Chroniques lorraines;1845;;bon;
22449;8;32;8;8 S 315;;;in-8;M. NICOLAS;Mémoire sur la conversion des fers de Lorraine en Acier;1783;;bon;
22450;8;32;8;8 S 316;;;in-8;HUSSENOT;Chardons Nancéiens;1835;;bon;
22451;8;32;8;8 S 317;;;in-8;ROUSSELOT, F.;Couarails de paix et de guerre;1924;;bon;
22452;8;32;8;8 S 317;;;in-8;ROUSSELOT, Fernand;Nouveaux couarails;1926;;bon;
22453;8;32;8;8 S 318;;;in-8;Anonyme;Le littérateur Lorrain;1836;;bon;
22454;8;32;8;8 S 319;;;in-8;Anonyme;Affaire Demeufve;s.d.;;bon;
22455;8;33;1;8 S 320;;;in-8;PIERRON, E.;Mélanges;s.d.;;bon;fleurs séchées à l'intérieur
22456;8;33;1;8 S 321;;;in-8;Anonyme;Le messager de Lorraine;1917;;bon;
22457;8;33;1;8 S 322;;;in-8;PIROUX;L'art de voyager dans l'air;1784;;bon;
22458;8;33;1;8 S 323;;;in-4;Un François de 89;Philippique contre les octroyeurs et les brigueurs de places;1849;;bon;
22459;8;33;1;8 S 324;;;in-8;CHARLES JUSTE, Abbé;Sous le signe du poète sublime;1947;;bon;
22460;8;33;1;8 S 325;;;in-8;CORDIER;Mélanges - Articles publiées dans le progrée de l'est;s.d.;;bon;
22461;8;33;1;8 S 326;;;in-4;CORDIER, Julien;Deux ans de polémique 1896-1897;1898;;bon;
22462;8;33;1;8 S 327;;;in-8;DE GUAITA, Stanislas;Oiseaux de passage;1881;;bon;
22463;8;33;1;8 S 328;;;in-8;BARAT, Léon;En passant par la lorraine;1892;;bon;
22464;8;33;1;8 S 329;;;in-8;Dr. BRYON;Salade gauloise;1891;;bon;
22465;8;33;1;8 S 330;;;in-8;COURNAULT, Édouard;De l'âme;1855;;bon;
22466;8;33;1;8 S 331;;;in-8;BARAT, Léon;Loisirs d'un Flaneur Nancéien;1900;;bon;
22467;8;33;1;8 S 332;;;in-8;TURCK, S.-A.;Le citoyen brutus jacquot;1864;;bon;
22468;8;33;1;8 S 333;;;in-8;LE BRUN, Suzanne;Sur le vif ?;1935;;bon;
22469;8;33;1;8 S 334;;;in-8;GEORGE J.-B. M., J.;Dégats causés aux forêts par les ballesdu fusil de l'armée;1903;;bon;
22470;8;33;1;8 S 335;1;;in-8;MAIRE, Henri;Légendes Lorraine;s.d.;1;bon;Classeur 1
22471;8;33;1;8 S 335;2;;in-8;BRIQUET;Mélanges;s.d.;2;bon;Classeur 1
22472;8;33;1;8 S 335;3;;in-8;NICOLAS, Emile;Les fêtes du ciquentenaire de la société centrale d'horticulture de Nancy;1928;3;bon;Classeur 1
22473;8;33;1;8 S 335;4;;in-8;PAUFFIN, Chéri;Chant de douleur sur la mort du maréchal ney;1854;4;bon;Classeur 1
22474;8;33;1;8 S 335;5;;in-8;DE MIRECOURT, Eugène;Sur le mercantilisme littéraire;1845;5;bon;Classeur 1
22475;8;33;1;8 S 335;6;;in-8;DEBREUX, Jean;Les sorciers à Madagascar;1891;6;bon;Classeur 1
22476;8;33;1;8 S 335;7;;in-8;JOUVE, Louis;Toast au banquet de l'association vosgienne de Paris;1888;7;bon;Classeur 1
22477;8;33;1;8 S 335;8;;in-8;JACQUEMIN;Le ferment de raisins;s.d.;8;bon;Classeur 1
22478;8;33;1;8 S 335;9;;in-8;Cour d'appel de Nancy;Audience solennelle de rentrée de la cour d'appel de Nancy;1917;9;bon;Classeur 1
22479;8;33;1;8 S 335;10;;in-8;Anonyme;Bulletin mensuel de l'escadron de Lorraine;1909;10;bon;Classeur 1
22480;8;33;1;8 S 335;11;;in-8;DE CORNIMONT, Clément;Légendes et traditions concernant le bresse, cornimont, saulxures, ventron et vagney;1868;11;bon;Classeur 1
22481;8;33;1;8 S 335;12;;in-8;XARDEL, Pierre;La dernière revue du bon sang lorrain;1909;12;bon;Classeur 1
22482;8;33;1;8 S 335;13;;in-8;NATHAN, E.;La destruction des forets par la spéculation;1908-1909;13;bon;Classeur 1
22483;8;33;1;8 S 335;14;;in-8;Anonyme;Les vrais inventeurs du pâté de foie gras;1909;14;bon;Classeur 1
22484;8;33;1;8 S 335;15;;in-8;Anonyme;Notice sur les établissements Daguin & Cie;1900;15;bon;Classeur 1
22485;8;33;1;8 S 335;16;;in-8;LEPAGE,Henri;Une coutûme du carnaval en Lorraine;s.d.;16;bon;Classeur 1
22486;8;33;1;8 S 335;17;;in-8;Anonyme;Sentences et proverbes français recueillis en Lorraine au XVIè s.;s.d.;17;bon;Classeur 1
22487;8;33;1;8 S 335;18;;in-8;MIROUDOT, J.B.;Mémoire sur le Ray-Grass;1760;18;bon;Classeur 1
22488;8;33;1;8 S 335;19;;in-8;DE NEUFCHATEAU, François;Lemois d'auguste épître à Monsieur de Voltaire;1774;19;bon;Classeur 1
22489;8;33;1;8 S 335;20;;in-8;NAUMANN, F.;Lettres sociales aux riches;1899;20;bon;Classeur 1
22490;8;33;1;8 S 335;21;;in-8;ROUSSEL, Émile;Le chemin de damas;1874;21;bon;Classeur 1
22491;8;33;1;8 S 335;22;;in-8;DE MORTON, Chevallier;Epître au comte de Fressan;1775;22;bon;Classeur 1
22492;8;33;1;8 S 335;23;;in-8;Anonyme;Discours prononcés à la distribution solennelle des prix du Lycée impériale de Nancy;1858;23;bon;Classeur 1
22493;8;33;1;8 S 335;24;;in-8;HARAUCOURT, E.;La ceinture de chasteté;s.d.;24;bon;Classeur 1
22494;8;33;1;8 S 335;25;;in-8;LEROY, Osvald;Contes et récits nancéiens;1887;25;bon;Classeur 1
22495;8;33;1;8 S 335;26;;in-8;HEURLIN, Chan;Petit almanach mosellan ;1876;26;bon;Classeur 1
22496;8;33;1;8 S 335;27;;in-8;HEURLIN, Chan;Lo pia ermonèk loûrain;1877;27;bon;Classeur 1
22497;8;33;1;8 S 336;;;in-8;FORT, P.;Poëmes de France;1914;;bon;
22498;8;33;1;8 S 337;;;in-8;Anonyme;Recueil de diverses matières;1770;;bon;
22499;8;33;1;8 S 338;;;in-8;NOTHOMB, Pierre;La dame du Pont d'Oye;s.d.;;bon;
22500;8;33;1;8 S 339;;;in-4;NOTHOMB, Pierre;Curieux persoonnages;1942;;bon;
22501;8;33;1;8 S 340;;;in-8;Anonyme;Trois charades;1867;;bon;
22502;8;33;1;8 S 341;;;in-8;SOLVAY & Cie;Produits chimiques et soude;1889;;bon;
22503;8;33;1;8 S 342;;;in-8;SHIPPRE;Polémiques religieuses;s.d.;;bon;
22504;8;33;1;8 S 343;;;in-8;NOBILIANA;Articles de journaux;s.d.;;bon;
22505;8;33;1;8 S 344;;;in-8;DINAUX, Arthur;Sociétés badines - Tome 1;1867;;bon;
22506;8;33;1;8 S 344;;;in-8;DINAUX, Arthur;Sociétés badines - Tome 2;1867;;bon;
22507;8;33;1;8 S 345;;;in-8;D'ARKAÏ, Léo;Expiation !;1887;;bon;
22508;8;33;1;8 S 346;;;in-8;MAURY, L.-F.-Alfred;La magie;1860;;bon;
22509;8;33;1;8 S 347;;;in-8;CABANÈS, Dr;Légendes et curiosités de l'histoire;s.d.;;bon;
22510;8;33;1;8 S 348;;;in-8;LOUANDRE, Ch.;La sorcellerie;1853;;bon;
22511;8;33;1;8 S 349;;;in-8;FOURNIER, Édouard;L'esprit dans l'histoire;1867;;bon;
22512;8;33;1;8 S 350;;;in-4;GRANDVILLE, Nicolas;Dans les étoiles;1862;;bon;
22513;8;33;1;8 S 351;;;in-8;LEQUINIO, J.M.;Préjugés détruits;1792;;bon;
22514;8;33;1;8 S 352;;;in-8;Société de gens de lettres et d'érudits;curiosités historiques;1855;;bon;
22515;8;33;1;8 S 353;;;in-8;FRANCUS, Dr.;Pilules anodines;s.d.;;bon;
22516;8;33;1;8 S 354;;;in-8;PLESSIX, H.;Manuel complet d'artillerie - Tome 1;1883;;bon;
22517;8;33;1;8 S 354;;;in-8;PLESSIX, H.;Manuel complet d'artillerie - Tome 2;1883;;bon;
22518;8;33;1;8 S 355;;;in-8;SOLANDRE, J.-J.-J;Nouvelle flore de la Lorraine - Tome 1;1842;;bon;
22519;8;33;1;8 S 356;;;in-8;GOBRON, Gabriel;Les couarrails de Pont-à-Mousson;1918;;bon;
22520;8;33;1;8 S 357;;;in-8;Anonyme;Almanach de Lorraine;1851;;bon;
22521;8;33;1;8 S 358;;;in-8;PRUGNEAUX, Étienne;Tarif pour cuber les bois en grume et équarris;1866;;bon;
22522;8;33;1;8 S 359;;;in-4;CLAUSE, François;Contribution àl'étude de l'analyse immédiate des ciments;1936;;bon;
22523;8;33;1;8 S 360;;;in-8;DE PIMODAN, Gabriel;Sous les hêtres de l'Est;1911;;bon;
22524;8;33;2;8 S 361;1;;in-8;BARBIER, Jean;Juvenilia;1944;1;bon;DOSSIER 1
22525;8;33;2;8 S 361;2;;in-8;Anonyme;Exposition du progès social Lille ;1938;2;bon;DOSSIER 1
22526;8;33;2;8 S 361;3;;in-8;Une société d'artistes;Le grand almanach illustré;1853;3;bon;DOSSIER 1
22527;8;33;2;8 S 361;4;;in-8;LIENHART, R.;Analyse critiquedes ecpériences relatives à l'injesction de sang étranger à différentes espèces ou races d'oiseaux;1963;4;bon;DOSSIER 1
22528;8;33;2;8 S 361;5;;in-8;LEGROS, Élisée;Sur les noms et les tendances du folklore;1962;5;bon;DOSSIER 1
22529;8;33;2;8 S 361;6;;in-8;ROELANDTS, O.;Les peintres décorateurs belges décédés depuis 1830;1937;6;bon;DOSSIER 1
22530;8;33;2;8 S 361;7;;in-8;JANSSENS, René;Les maitres de la critique d'art;1935;7;bon;DOSSIER 1
22531;8;33;2;8 S 361;8;;in-8;DOUTREPONT, Georges;Les acteurs masqués et enfarinés du XVIè au XVIIIè s. en France;1928;8;bon;DOSSIER 1
22532;8;33;2;8 S 361;9;;in-8;ROELANDTS, O.;Beeldhouwer Pieter-Antoon Verschaffelt;1939;9;bon;DOSSIER 1
22533;8;33;2;8 S 361;10;;in-8;WILMOTTE, M.;De l'origine du roman en France;1923;10;bon;DOSSIER 1
22534;8;33;2;8 S 361;11;;in-8;LEURIDANT, Félicien;Une éducation de prince au XVIIIè s.;1923;11;bon;DOSSIER 1
22535;8;33;2;8 S 361;12;;in-8;DELBOUILLE, M.;Les origines de la pastourelle;1926;13;bon;DOSSIER 1
22536;8;33;2;8 S 361;12;;in-8;DOUTREPONT, Georges;Les prénoms français à sens péjoratif;1929;13;bon;DOSSIER 1
22537;8;33;2;8 S 361;13;;in-8;CARTON DE WIART, Cmte;La candidature de philippe d'orléans à la souveraineté des provinces belgiques;1924;14;bon;DOSSIER 1
22538;8;33;2;8 S 361;14;;in-8;CARTON DE WIART, Cmte;La vie etles voyages d'un ouvrier foulon du pays de Verviers au XVIIIe;1920;15;bon;DOSSIER 1
22539;8;33;2;8 S 361;15;;in-8;FRESSE, Léon;L'ermitage de Longmer;1962;16;bon;DOSSIER 1
22540;8;33;2;8 S 361;16;;in-8;POUPART, J.;Souvenir du 4è centenaire de l'érection de la Statue de Notre-Dame de Bonsecours;1905;17;bon;DOSSIER 1
22541;8;33;2;8 S 361;17;;in-8;Anonyme;XIVè centenaire de Saint Colomban;1950;18;bon;DOSSIER 1
22542;8;33;2;8 S 361;18;;in-8;SOUPLET, Chanoine;Saint Maur, Saint Salvin, Saint Arateur;1956;19;bon;DOSSIER 1
22543;8;33;2;8 S 361;19;;in-8;Anonyme;Inauguration d'un buste de l'Abbé Grégoire;1939;20;bon;DOSSIER 1
22544;8;33;2;8 S 361;20;;in-8;Anonyme;Inauguration du monument élevé par les colonstunisiens à la mémoire de Marc de Bouvier;1912;21;bon;DOSSIER 1
22545;8;33;2;8 S 361;21;;in-8;Anonyme;Le tombeau de Guillaume Guéguen à la cathédrale de Nantes;1884;22;bon;DOSSIER 1
22546;8;33;2;8 S 361;22;;in-8;GAUTHIER, Jules;Statuts, insignes, armoiries des corporations d'arts et métiers;1885;23;bon;DOSSIER 1
22547;8;33;2;8 S 361;23;;in-8;Anonyme;Carreaux de Delft et d'ailleurs;1964;24;bon;DOSSIER 1
22548;8;33;2;8 S 361;24;;in-8;SOUPLET, Chanoine;Saint firmin;1956;25;bon;DOSSIER 1
22549;8;33;2;8 S 361;25;;in-8;COLMAN, Pierre;Une nouvelle image saint alexis de George de la Tour;1958;26;bon;DOSSIER 1
22550;8;33;2;8 S 361;26;;in-8;LEGROS, Élisée;Sur les noms et les tendances du folklore;1962;27;bon;DOSSIER 1
22551;8;33;2;8 S 361;27;;in-8;CHOUX, Jacques;Robert des Armoises, sire de Tichémont;1963;28;bon;DOSSIER 1
22552;8;33;2;8 S 361;28;;in-8;BODART, A. Professeur;Misères et grandeurs du colloque médical;1955;29;bon;DOSSIER 1
22553;8;33;2;8 S 361;29;;in-8;BODART, A. Professeur;Quelques aspects de la psychologie du chirurgien et du médecin;1950;30;bon;DOSSIER 1
22554;8;33;2;8 S 361;30;;in-8;BODART, A. Professeur;La crise du déterminisme dans la physique moderne;1947;31;bon;DOSSIER 1
22555;8;33;2;8 S 361;31;;in-8;BODART, A. Professeur;La finalité en biologie;1946;32;bon;DOSSIER 1
22556;8;33;2;8 S 361;32;;in-8;JANOT Jean-Marie;Les moulins à papier de la région vosgienne;1953;33;bon;DOSSIER 1
22557;8;33;2;8 S 361;33;;in-8;MAROT, Pierre;Christien Pfister;1957;34;bon;DOSSIER 1
22558;8;33;2;8 S 361;34;;in-8;MAROT Pierre;Une gravure emblématique de Jacques Callot le portrait de Charles Delorme médecin de Louis XIII;1954;35;bon;DOSSIER 1
22559;8;33;2;8 S 361;35;;in-8;Anonyme;Exposition Eugène Carrière;1964;36;bon;DOSSIER 1
22560;8;33;2;8 S 361;36;;in-8;Anonyme;Petite histoire du tabac en Alsace;1961;37;bon;DOSSIER 1
22561;8;33;2;8 S 361;37;;in-8;MARCHAL Jean;Un ami de La Fontaine : Maucroix;1964;38;bon;DOSSIER 1
22562;8;33;2;8 S 361;38;;in-8;BODART, A. Professeur;Réflexions d'un praticien sur la médecine psychomatique;1964;39;bon;DOSSIER 1
22563;8;33;2;8 S 361;39;;in-8;BODART, A. Professeur;Allocutions à l'académie Stanislas;1963;40;bon;DOSSIER 1
22564;8;33;2;8 S 361;40;;in-8;HAUG, Hans;L'hôtel de ville de Strasbourg;s.d.;41;bon;DOSSIER 1
22565;8;33;2;8 S 362;;;in-8;CORDIER J.;Mémoire sur le canal de jonction de la Saone à la Moselle de Chalons à Toul;1928;;bon;
22566;8;33;2;8 S 363;;;in-8;VALENTIN Louis;Mémoire sur les fluxions de poitrine;1815;;bon;
22567;8;33;2;8 S 364;;;in-8;DOYOTTE Abbé;Manière d'interroger dans les écoles;1875;;bon;
22568;8;33;2;8 S 365;;;in-8;BENAVILLE de;Quelques idées d'un gentilhomme campagnard sur l'agriculture;1865;;bon;
22569;8;33;2;8 S 366;;;in-8;PESTALOSSI;Avis de précaution contre la maladie contagieuse de Marseille;1721;;bon;
22570;8;33;2;8 S 367;;;in-8;MOLL L.;Manuel d'agriculture et traité élémentaire de la science agricole;1835;;bon;
22571;8;33;2;8 S 368;;;in-8;SCHNEIDER J.-P.-F. Abbé;L'hypnotisme;1893;;bon;
22572;8;33;2;8 S 369;;;in-8;LOEVENBRUCK Pierre;Les garennes et leurs habitants;1954;;bon;
22573;8;33;2;8 S 370;;;in-8;WEILAND;Prophéties authentiques ;1856;;bon;
22574;8;33;2;8 S 371;;;in-8;VAN DER STRATEN PONTHOZ Cte;Etat progrès et avenir du drainage en France dans le département de Moselle;1853;;bon;
22575;8;33;2;8 S 372;;;in-8;PIROUX;Moyens de préserver les édifices d'incendies (2 exemplaires);1789;;bon;
22576;8;33;2;8 S 373;;;in-8;FANGE Dom;Mémoires pour servir à l'histoire de la barbe de l'homme;1774;;bon;
22577;8;33;2;8 S 374;;;in-8;HARMANT;Mémoire sur les funestes effets du charbon allumé;1775;;bon;
22578;8;33;2;8 S 375;;;in-8;PIROUX;Moyens de préserver les édifices d'incendies;1797;;bon;
22579;8;33;2;8 S 376;1;;in-8;ROYER Pl.;Arithmétique et géométrie téoriques et pratiques des écoles primaires;1850;;bon;
22580;8;33;2;8 S 376;2;;in-8;GASPARD A.;Considérations sur les mœurs agricoles et le bonheur de la vie champêtre;1843;;bon;
