id,n_carton,fonds,type_de_document,auteur,auteur_bis,titre,couverture,langue,edition,datation,contenu,etat,ancien_proprietaire,notes,don,emplacement_initial_dans_la_bibliotheque
1045,136,Bailly-Bechet,Photographie,J. Colomb-Gérard,,Vieille ville.,Papier,Français,Paris,,Photographies du vieux Nancy.,Correct,Bailly-Bechet,"Pochette ""Vieille ville""",,1er étage travée 28 (2)
1057,136,Bailly-Bechet,Photographie,,,,Papier,Français,,,3 photographies d'un tableau.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1068,136,Bailly-Bechet,Photographie,,,,Papier,Français,,,Photographie d'une uvre.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1136,136,Bailly-Bechet,Photographie,,,Eglise des Cordeliers.,Photographie,Français,Nancy,,8 photo de l'églis edes Cordeliers à Nancy.,Correct,Bailly-Bechet,"Pochette rouge ""Fond Marot III""",,1er étage travée 28 (2)
1139,136,Bailly-Bechet,Photographie,,,Cordeliers et Chapelle ducale.,Photographie,Français,Nancy,,"Photos intérieurs, mobilier, reproduction de documents graphiques. ",Correct,Bailly-Bechet,"Pochette rouge ""Fond Marot III""",,1er étage travée 28 (2)
1176,137,Lettres,Photographie,,,Tombeau du Cardinal de Vaudémont.,Papier,Français,,,Photographies du tombeau du Cardinal de Vaudémont. ,Correct,,"Pochette ""Cardinal de Vaudémont""",,1er étage travée 28 (2)
1194,137,Divers,Photographie,,,Michel.,Papier,Français,,1937 et 2007,3 photographies prises à St-Pierre et à Toul.,Correct,,"Pochette ""Michel""",,1er étage travée 28 (2)
1197,137,Divers,Photographie,,,,Photographie,Français,,,Photographies de Pierre Simonin.,Correct,A. Simonin,"Pochette ""A. Simonin""",,1er étage travée 28 (2)
1200,137,Divers,Photographie,,,Mont-devant-Sassey.,Photographie,Français,,1888-1895,Photos de Mont-devant-Sassey.,Correct,F. Farnier,"Pochette ""F. Farnier""",,1er étage travée 28 (2)
1201,137,Divers,Photographie,,,,Photographie,Français,,1956,Photos relatives à P; Simonin.,Correct,P. Simonin,"Pochette ""Rubecourt. Goux, Farnier""",,1er étage travée 28 (2)
1202,137,Divers,Photographie,,,,Photographie,Français,,,Photographies de Pierre Simonin.,Correct,P. Simonin,"Pochette ""Gén. Simonin""",,1er étage travée 28 (2)
1257,137 boîte grise,Divers,Photographie,,,Montmédy.,Photographie,Français,,,Photographie de Montmédy.,Correct,,"Pochette ""Montmédy""",,1er étage travée 28 (2)
1258,137 boîte grise,Divers,Photographie,,,Billy-les-Mangiennes.,Photographie,Français,,,Photographies de Billy-les-Mangiennes.,Correct,,"Pochette ""Billy-les-Mangiennes (Meuse""",,1er étage travée 28 (2)
1280,137 boîte grise,Divers,Photographie,,,Photographies d'un voyage au Moyen Orient.,Photographie,Français,,,Photographies d'un voyage au Moyen Orient.,Correct,,Classofilm 6-9,,1er étage travée 28 (2)
1281,137 boîte grise,Divers,Photographie,,,Photographies de dames de la haute société.,Photographie,Français,,,Photographies de dames de la haute société.,Correct,,"Enveloppe ""Crinolines""",,1er étage travée 28 (2)
1286,137 boîte grise,Divers,Photographie,,,Clermont-en-Argonne.,Photographie,Français,,,Photographies de Clermont-en-Argonne.,Correct,,,,1er étage travée 28 (2)
1339,138,Driant,Photographie,,,,Papier,Français,,,Photographies de Clermont-en-Argonne.,Correct,Famille Driant,"Pochette ""Photos et plan Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1418,138,Driant,Photographie,M. Driant,,Vues de Clermont en Argonne.,Papier,Français,,,Vues de Clermont en Argonne.,Correct,Famille Driant,"Pochette ""Vues de Clermont en Argonne""",Fils de M. Driant,1er étage travée 28 (2)
93,132 boîte grise,Divers,Plan,,,Plan du théâtre municipal de Nancy,Papier,Français,Nancy,lundi 20 mars 1905,Plan du théâtre municipal de Nancy.,Correct,,,,1er étage travée 28 (2)
721,135,Marot,Plan,Thorelle,,Palais ducal de Nancy vers 1610.,Papier,Français,,,Plan du palais ducale de Nancy vers 1610.,Correct,Marot,"Pochette ""Fonds Marot"" Pochette verte",,1er étage travée 28 (2)
874,136,Bailly-Bechet,Plan,,,Couvent des Clarisses de Pont à Mousson.,Papier,Français,Pont à Mousson,,4 plan du couvent des Clarisses à Pont à Mousson dont 2 fait à la main. ,Correct,Bailly-Bechet,"Pochette ""Tombeau de Philippe de Gueldre""",,1er étage travée 28 (2)
1330,137 boîte grise,Divers,Plan,,,Plan type de camp romain.,Papier,Français,,,Plan type de camp romain.,Correct,,,,1er étage travée 28 (2)
1340,138,Driant,Plan,,,,Papier,Français,,,Plan de Clermont-en-Argonne.,Correct,Famille Driant,"Pochette ""Photos et plan Clermont""",Fils de M. Driant,1er étage travée 28 (2)
719,135,Marot,Pochette,,,,Papier,Français,,,Pochette contenant plusieurs pochettes de couleurs avec titres mais auun document à l'intérieur. ,Correct,Marot,Pochette rouge à motifs,,1er étage travée 28 (2)
94,132 boîte grise,Divers,Programme,,,"Messe de sainte Cécile célébrée le 12 novembre 1911 en la Basilique Saint-Epvre par ""l'harmonie Nancéienne""",Papier,Français,Nancy,dimanche 12 novembre 1911,Programme de la messe de sainte Cécile célébrée le 12 novembre 1911 en la Basilique saint-Epvre.,Correct,,,,1er étage travée 28 (2)
779,135,Marot,Programme,,,Programme d'un colloque.,Papier,Français,,jeudi 22 septembre 1977,Programme d'un colloque.,Correct,Marot,"Pochette ""René II-Historiographie 1477-1977""",,1er étage travée 28 (2)
780,135,Marot,Programme,,,Programme du 500e anniversaire de la bataille de Nancy.,Papier,Français,Nancy,samedi 24 septembre 1977,Programme du 500e anniversaire de la bataille de Nancy.,Correct,Marot,"Pochette ""René II-Historiographie 1477-1977""",,1er étage travée 28 (2)
1173,137,Lettres,Rapport,,,Rapport sur l'état des archivs de Meurthe et Moselle et leur organisation.,Papier,Français,,,Rapport sur l'état des archivs de Meurthe et Moselle et leur organisation.,Correct,,"Pochette ""Archives de M et M.""",,1er étage travée 28 (2)
1234,137 boîte grise,Divers,Réabonnement,,,Réabonnement.,Papier,Français,,XIXe siècle,Lot de cartes de réabonnement.,Correct,,,,1er étage travée 28 (2)
1518,141,Hennezel,Recueil,Comte de Hennezel d'Ormois,,Voyage au pays des ancêtres tome 1.,"Rouge, marron et or",Français,,1901-1934,Receuil de souvenirs.,Correct,,,,1er étage travée 28 (1)
1519,141,Hennezel,Recueil,Comte de Hennezel d'Ormois,,Voyage au pays des ancêtres tome2.,"Rouge, marron et or",Français,,1901-1934,Receuil de souvenirs.,Correct,,,,1er étage travée 28 (1)
79,132 boîte grise,Divers,Reçu,"CH. Vaguer, trésorier de la Société de patronage de Nancy",,Reçu de Germain de Maidy,Papier,Français,,1er mai 1923,"Reçu de Monsieur Germain de Maily, rue Héré 26, membre de la Société la somme de cinq franc pour montant de sa cotisation 1923. Nancy, le 1er mai 1923, Le Trésorier, Vaguer CH..",Correct,Société de patronage de Nancy,Germain de Maidy était bibliothécaire et secrétaire perpétuel de la Société d'Archéologie lorraine de Nancy,,1er étage travée 28 (2)
80,132 boîte grise,Divers,Reçu,"CH. Vaguer, trésorier de la Société de patronage de Nancy",,Reçu de Germain de Maidy,Papier,Français,,mercredi 7 mai 1924,"Reçu de Monsieur Germain de Maily, rue Héré 26, membre de la Société la somme de cinq franc pour montant de sa cotisation 1924. Nancy, le 7 mai 1924, Le Trésorier, Vaguer CH..",Correct,Société de patronage de Nancy,Germain de Maidy était bibliothécaire et secrétaire perpétuel de la Société d'Archéologie lorraine de Nancy,,1er étage travée 28 (2)
81,132 boîte grise,Divers,Reçu,"CH. Vaguer, trésorier de la Société de patronage de Nancy",,Reçu de Germain de Maidy,Papier,Français,,samedi 16 mai 1925,"Reçu de Monsieur Germain de Maily, 26 rue Héré, membre de la Société la somme de cinq franc pour montant de sa cotisation 1925. Nancy, le 16 mai 1925, Le Trésorier, Vaguer CH..",Correct,Société de patronage de Nancy,Germain de Maidy était bibliothécaire et secrétaire perpétuel de la Société d'Archéologie lorraine de Nancy,,1er étage travée 28 (2)
90,132 boîte grise,Divers,Reçu,Librairie de l'évêché Etienne Drioton,,Ornements d'Eglise - Vetement Ecllesiastique. Librairie Etienne Drioton Nancy. ,Papier,Français,"Nancy, Librairie de l'évêché Etienne Drioton",lundi 14 janvier 1918,"Monsieur Germain. Doit Nancy, le 14 janvier 1918. Abonnement sur l'année 1918. 7. Pour requit. Pour et Dri[]fus Jacquemin, Nancy, le 14 janvier 1918. ",Correct,Librairie de l'évêché Etienne Drioton,,,1er étage travée 28 (2)
1067,136,Bailly-Bechet,Reçu copie,,,,Papier,Français,,,Copie d'un texte indiquant que Jacques Callot a reçu 40 franc pour deux planches de cuivre. ,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1069,136,Bailly-Bechet,Reçu copie,,,Bellange.,Papier,Français,Nancy,13 novembre 1613,M. Bellange atteste avoir reçu 150 escus de la part de M. de Malvoisin.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1070,136,Bailly-Bechet,Reçu copie,,,,Papier,Français,,19  février 1629,Copie d'un reçu.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1071,136,Bailly-Bechet,Reçu copie,Nicolas Hardy,,,Papier,Français,,,Copie d'un reçu.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1072,136,Bailly-Bechet,Reçu copie,,,,Papier,Français,,22 février 1629,Copie d'un reçu de 600 francs.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
1073,136,Bailly-Bechet,Reçu copie,Jacques Callot,,,Papier,Français,Nancy,3 juillet 1633,Reçu de 17 rreseaultx de trois bichet de bled mesure de Nancy et 92 reseaulx etc.,Correct,Bailly-Bechet,"Pochette ""Callot""",,1er étage travée 28 (2)
97,132,Journal des frères Chaignieau,Recueil,Frères Chaignieau,,"Journal du soir, de politique et de littérature des frères Chaignieau.",Bleu,Français,Imprimerie des Frères Chaignieau,1806,Numéros du Journal du soir.,Correct,,,,1er étage travée 28 (2)
98,132,Journal des frères Chaignieau,Recueil,Frères Chaignieau,,"Journal du soir, de politique et de littérature des frères Chaignieau.",Bleu,Français,Imprimerie des Frères Chaignieau,1807,Numéros du Journal du soir.,Correct,,,,1er étage travée 28 (2)
99,132,Journal des frères Chaignieau,Recueil,Frères Chaignieau,,"Journal du soir, de politique et de littérature des frères Chaignieau.",Bleu,Français,Imprimerie des Frères Chaignieau,1808,Numéros du Journal du soir.,Correct,,,,1er étage travée 28 (2)
100,132,Journal des frères Chaignieau,Recueil,Frères Chaignieau,,"Journal du soir, de politique et de littérature des frères Chaignieau.",Bleu,Français,Imprimerie des Frères Chaignieau,1809,Numéros du Journal du soir.,Correct,,,,1er étage travée 28 (2)
101,132,Journal des frères Chaignieau,Recueil,Frères Chaignieau,,"Journal du soir, de politique et de littérature des frères Chaignieau.",Bleu,Français,Imprimerie des Frères Chaignieau,1810,Numéros du Journal du soir.,Correct,,,,1er étage travée 28 (2)
724,135,Marot,Reprographie,,,Sceau.,Papier,Français,,,"Reprographie d'un sceau lorrain (famille de Bar) ""PHILIPPA.D.SIHRUM.Z.SIGIL.LOTHOR.Z.BARRIDUCISSA."".",Correct,Marot,"Pochette ""Fonds Marot"" Pochette verte",,1er étage travée 28 (2)
87,132 boîte grise,Divers,Supplément de journal,,,Bustes des maréchaux de France. François de Bassompierre et Charles de Beauvau à Haroué,Papier,Français,"St-Nicolas de Port, Imprimerie du Journal l'Abeille",Novembre 1896,Supplément au Journal de la Société d'Archéologie lorraine.,Correct,,,,1er étage travée 28 (2)
88,132 boîte grise,Divers,Supplément de journal,,,Bustes des maréchaux de France. François de Bassompierre et Charles de Beauvau à Haroué,Papier,Français,"Nancy, L. Barbier et F. Paulin",vendredi 10 mars 1905,Appel à souscription et aux dons pour honorer la mémoire de François de Bassonpierre et de Charles de Beauvau.,Correct,,,,1er étage travée 28 (2)
1094,136,Bailly-Bechet,Télégramme,Edouard Salin,,Télégramme adressé au comte de Mahuet.,Papier bleu,Français,Nancy,,Télégramme adressé au comte de Mahuet.,Correct,Bailly-Bechet,"Pochette ""P. Marot""",,1er étage travée 28 (2)
1205,137,Divers,Testament,,,Testament Marie Farnier.,Papier,Français,,,Testament Marie Farnier.,Correct,,"Pochette ""Papier famille Farnier-Simonin""",,1er étage travée 28 (2)
1206,137,Divers,Testament,,,Testament Eugénie Simonin.,Papier,Français,,,Testament Eugénie Simonin.,Correct,,"Pochette ""Papier famille Farnier-Simonin""",,1er étage travée 28 (2)
1475,139,Divers,Théâtre,,,Le mausolée de Stanislas le Bienfaisant.,Papier,Français,,1700,Pièce de théâtre originale.,Correct,,,,1er étage travée 28 (1)
759,135,Marot,Ticket,,,Académie des sciences.,Papier,Français,,,Trois tickets pour les séances publiques annuelles.,Correct,Marot,Pochette orange,,1er étage travée 28 (2)
573,133,Callot,,,,,Papier,Français,,Après 1729,"Note associée à une reprographie ""SOLA.VIRTUTE.CORONABITUR."" Annotée 3F.308.108.",Correct,,"Pochette ""Saint-Urbain""",,1er étage travée 28 (2)
868,136,Bailly-Bechet,,,,Manuscrits de Saint-Dié.,Papier,Français,Saint-Dié-des-Vosges,,Ensemble de documents recopiés etv de notes.,Correct,Bailly-Bechet,"Pochette ""Perception de Chantebreux"" ""Manuscrits de Saint-dié""",,1er étage travée 28 (2)
1254,137 boîte grise,Divers,Article de journal,,,,Papier,Français,,,Morceaux d'articles bibliographiques.,Correct,,,,1er étage travée 28 (2)
272,133,1870,Note manuscrite,,,,Papier,Français,,,"Note sur différents évènements (meurtre, blessures) surevus entre 1828 et 1880.",Correct,,"Pochette ""L'Allemagne après 1870"" ""La politique extérieure. Le pince de Bismarch et la France""",,1er étage travée 28 (2)
2,132,Abbé Harmand,Livre de poche,"M. L'abbé Drioux, chanoine honoraire de Langres, docteur en théologie",,"Précis élémentaire de Mythologie Grecque, Romaine, Indienne, Persane, Egyptienne, Gauloise et Scandinave. À l'usage des institutions et des autres établissements d'instruction publique.",Marron,Français,"22e édition. Paris, Librairie classique d'Eugène Belin",1879,"Des chapitres, un index, une table des matières, une illustration des dieux grecs. ",Correct,Madeleine Goüy de Bellocq,,"Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
7,132,Abbé Harmand,Livre de poche,"G. Beleze, ancien chef d'institution à Paris",,L'histoire naturelle mise à la portée des enfants.,Gris,Français,"45e édition. Paris, Imprimerie et Librairie classique de Jules Delalain et fils.",1876,"Chapitres, dessins et portraits, questionnaire.",Correct,,Quelques calculs écrits à la main.,"Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
5,132,Abbé Harmand,Livre de poche,"J.-L.-C. Renaudin, instituteur, officier de l'instruction publique",,"Histoire sainte des écoles, suivie de notions d'histoire ecclésiastique et enrichie de cartes géographiques et notices historiques. ",Jaune,Français,"6e édition. Paris, Aug. Boyer et Cie, Librairies-éditeurs",XIXe siècle,"Chapitres, table des matières et carte géographique.",Correct,Madeleine Goüy de Bellocq,"L'ancienne propriétaire à dessiné des maisons, des fleurs etc. sur les pages. Plusieurs noms apparaissent sur les hauts des pages comme Marie Meyer, Louise Jeandel, Marie Lefebvre etc.","Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
8,132,Abbé Harmand,Livre de poche,"M. Lamé Fleury, auteur de plusieurs ouvrages d'éducation",,L'histoire sainte racontée aux enfants.,Bleu sans tranche,Français,"8e édition. Paris, Charles Borrani et A. Allouard.",1848,Episodes de l'ancien testament étudiés un à un ,Correct,Emma Goüy de Bellocq,Dessins de maisons sur les pages. ,"Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
4,132,Abbé Harmand,Livre de poche,"G. Beleze, ancien chef d'institution à Paris",,"Nouveau cours d'enseignement élémentaire, histoire moderne. L'histoire moderne mise à la portée des enfants. ",Marron,Français,"4e édition. Paris, Imprimerie et Librairie classique de Jules Delalain, imprimeur de l'université",XIXe siècle,"Chapitres, table des matières et carte géographique.",Correct,,"Contient un bon point vert, avec un nom manuscrit effacé. ","Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
6,132,Abbé Harmand,Livre de poche,"G. Beleze, ancien chef d'institution à Paris",,Petite histoire de France pour le premier âge.,Gris à tranche verte,Français,"27e édition. Paris, Imprimerie et Librairie classique de Jules Delalain et fils",1870,"Chapitres, chronologie, portraits et carte géographique.",Correct,Pauline Goüy de Bellocq,,"Abbé Mathieu et abbé Harmand, Orphelinat de Haroué, Meuthe et Moselle",1er étage travée 28 (2)
