N° épi,N° travée,N° tablette,Auteur,Titre,Année,Cote,Etat,métrage ou commentaire,Carton
,,,Société Française d'archéologie,"Congrès Archéologique de France : CXXVe, Nivernais",1967,,,,122
,,,Société Française d'archéologie,"Congrès Archéologique de France : XCVIIIe session, Lyon et Macon",1935,,,,122
,,,Société Française d'archéologie,"Congrès Archéologique de France : ICe session, Amiens",1936,,,,122
,,,Société Française d'archéologie,"Congrès Archéologique de France : Ce session, Fiegeac, Cahors et Rodez",1937,,,,122
,,,Société Française d'archéologie,"Congrès Archéologique de France : Ce session, Fiegeac, Cahors et Rodez",1937,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : CIe session dans l'Allier,1938,,,,122
,,,Société Française d'archéologie,"Congrès Archéologique de France : CIIe session Bordeaux, Bayonne",1939,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : CIIIe session Ile-de-France,1944,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : CIVe session Paris Nantes,1946,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : CVe session Souab,1947,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : CVIe session Tours,1948,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : CVIIe session Saint-Brieuc,1949,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : CVIIIe session Montpellier,1950,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : CIXe session Poitiers,1951,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : CXe session Suisse Romande,1952,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : CXIe session Orne,1953,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : CXIIe session Roussillon,1954,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : XLIe session à Agen et à Toulouse,1875,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : XLIIe session à Châlons-sur-Marne,1876,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : XLIIIe session à Arles,1877,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : XLIVe session à Senlis,1878,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : XLVe session au Mans et à Laval,1879,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : XLVIe session à Vienne,1880,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : XLVIIe session à Arras,1881,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : XLVIIIe session à Vannes,1882,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : XLIXe session à Avignon,1883,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : Le session à Caen,1884,,,,122
,,,Société Française d'archéologie,"Congrès Archéologique de France : LIe session à Pamiers, Foix et Saint-Girons",1885,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : LIIe session à Montbrison,1886,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : LIIIe session à Nantes,1887,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : LIVe session à Soisson et Laon,1888,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : LVe session à Dax et Bayonne,1889,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : LVIe session à Evreux,1890,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : LVIIe session à Brive,1891,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : LVIIIe session à Besançon,1891,,mauvais,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : LIXe session à Orléans,1894,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : LXIe session à Abbeville,1895,,,,122
,,,Société Française d'archéologie,Congrès Archéologique de France : LXIIe session à Nantes et La Rochelle,1896,,,,123
,,,Société Française d'archéologie,Congrès Archéologique de France : LXIIIe session à Clermont-Ferrand,1897,,,,123
,,,Société Française d'archéologie,Congrès Archéologique de France : LXIVe session à Morlaix et Brest,1898,,mauvais,,123
,,,Société Française d'archéologie,Congrès Archéologique de France : LXVe session à Nimes,1899,,,,123
,,,Société Française d'archéologie,Congrès Archéologique de France : LXVIe session à Bourges,1900,,,,123
,,,Société Française d'archéologie,Congrès Archéologique de France : LXVIIe session à Mâcon,1901,,,,123
,,,Société Française d'archéologie,Congrès Archéologique de France : LXIXe session à Troyes & Provins,1903,,mauvais,,123
,,,Société Française d'archéologie,Congrès Archéologique de France : LXXe session à Poitiers,1904,,moyen,,123
,,,Société Française d'archéologie,Congrès Archéologique de France : LXXIe session à Le Puy,1905,,moyen,,123
,,,Société Française d'archéologie,Congrès Archéologique de France : LXXIIe session à Beauvais,1906,,moyen,,123
,,,Société Française d'archéologie,Congrès Archéologique de France : LXXIIIe session à Carcassone et Perpignan,1907,,moyen,,123
,,,Société Française d'archéologie,Congrès Archéologique de France : LXXIVe session à Avallon,1908,,moyen,,123
,,,Société Française d'archéologie,Congrès Archéologique de France : LXXVe session à Caen,1909,,moyen,,123
,,,Société Française d'archéologie,Congrès Archéologique de France : LXXVe session à Caen,1909,,moyen,,123
,,,Société Française pour la conservation des monuments,Séances générales tenues en 1844 par la Société Française pour la conservation des monuments historiques,1844,,,,123
,,,Société Française pour la conservation des monuments,Congrès archéologique de France. Séances générales tenues en 1843 par la Société Française pour la conservation des monuments historiques,1843,,,,123
,,,Société Française pour la conservation des monuments,Congrès archéologique de France. Séances générales tenues en 1842 par la Société Française pour la conservation des monuments historiques,1842,,,,123
,,,Société Française pour la conservation des monuments,Congrès archéologique de France. Séances générales tenues en 1841 par la Société Française pour la conservation des monuments historiques,1841,,,,123
,,,Société Française pour la conservation des monuments,Congrès archéologique de France. Séances générales tenues en 1840 par la Société Française pour la conservation des monuments historiques,1841,,,,123
,,,Société Française pour la conservation des monuments,Congrès archéologique de France. Séances générales tenues en 1839 par la Société Française pour la conservation des monuments historiques,1839,,,,123
,,,Société Française pour la conservation des monuments,Congrès archéologique de France. Séances générales tenues en 1837 par la Société Française pour la conservation des monuments historiques,1838,,,,123
,,,Société Française pour la conservation des monuments,"Congrès archéologique de France. Séances générales tenues à Ayxerre, à Cluny et à Clermont-Ferrand en 1850",1851,,,,123
,,,Société Française pour la conservation des monuments,"Congrès archéologique de France. Séances générales tenues à Bourges (Cher), en Octobre 1849",1850,,,,123
,,,Société Française pour la conservation des monuments,"Congrès archéologique de France. Séances générales tenues à Falaise, Vaux-sur-Laison, en 1847 et 1848",1849,,,,123
,,,Société Française pour la conservation des monuments,"Congrès archéologique de France. Séances générales tenues à Sens, à Tours,à Angoulême et à Limoges en 1847",1848,,,,123
,,,Société Française pour la conservation des monuments,"Congrès archéologique de France. Séances générales tenues à Metz, à Trêves, à Autun, à Chalons et à Lyon en 1846",1847,,,,123
,,,Société Française pour la conservation des monuments,"Congrès archéologique de France. Séances générales tenues à Metz, à Trêves, à Autun, à Chalons et à Lyon en 1847",1848,,,,123
,,,Société Française pour la conservation des monuments,Congrès archéologique de France. Séances générales tenues à Lille en 1845,1846,,,,123
,,,Société Française pour la conservation des monuments,"Congrès archéologique de France. Séances général tenues, en 1855, à Chalons-sur-Marnes, à Aix et à Avignon",1856,,,,123
,,,Société Française pour la conservation des monuments,"Congrès archéologique de France. Séances général tenues à Moulins, en 1854",1855,,,,123
,,,Société Française pour la conservation des monuments,Congrès archéologique de France. Séances général tenues à Dijon en 1852,1853,,,,123
,,,Société Française pour la conservation des monuments,"Congrès archéologique de France. Séances général tenues à Léon, à Nevers et à Gisors, en 1851",1852,,,,123
,,,Société Française pour la conservation des monuments,Congrès archéologique de France. Séances général tenues à Périgueux et à Cambrai en 1858,1859,,,,123
,,,Société Française pour la conservation des monuments,"Congrès archéologique de France. Séances général tenues à à Mende, à Valence et à Grenoble en 1857",1858,,,,123
,,,Société Française pour la conservation des monuments,Congrès archéologique de France. Séances général tenues à Nantes en 1856,1857,,,,123
,,,Société Française pour la conservation des monuments,"Congrès archéologique de France. Séances général tenues à Rodez, à Albi et au Mans en 1863",1864,,,,123
,,,Société Française pour la conservation des monuments,"Congrès archéologique de France. Séances général tenues à Saumur, à Lyon, au Mans, à Elbeuf et à Dives en 1862",1863,,,,123
,,,Société Française pour la conservation des monuments,"Congrès archéologique de France. Séances général tenues à Reims, à Aigle, à Dives et à Bordeaux en 1861",1862,,,,123
,,,Société Française pour la conservation des monuments,"Congrès archéologique de France. Séances général tenues à Dunkerque, au Mans et à Cherboug en 1860",1861,,,,123
,,,Société Française pour la conservation des monuments,"Congrès archéologique de France. Séances général tenues à Strasbourg, à Rouen, à Saint-lo et à Vire en 1859",1860,,,,123
,,,Société Française pour la conservation des monuments,"Congrès archéologique de France. Séances général tenues à Fonteany, à Falaise et à Troyes en 1864",1865,,,,123
,,,Société Française pour la conservation des monuments,"Congrès archéologique de France. Séances général tenues à Senlis, à Aix et à Nice en 1866",1867,,,,123
,,,Société Française pour la conservation des monuments,Congrès archéologique de France. Séances général tenues à Paris en 1867,1868,,,,123
,,,Société Française pour la conservation des monuments,"Congrès archéologique de France. Séances général tenues à Carcassone, à Narbonne, à Perpignan et à Béziers en 1868",1869,,,,123
,,,Société Française pour la conservation des monuments,Congrès archéologique de France. Séances général tenues à Loches en 1869,1870,,,,123
,,,Société Française pour la conservation des monuments,Congrès archéologique de France. Séances général tenues à Lisieux en 1870,1871,,,,123
,,,Société Française pour la conservation des monuments,Congrès archéologique de France. Séances général tenues à Angers en 1871,1872,,,,123
,,,Société Française pour la conservation des monuments,Congrès archéologique de France. Séances général tenues à Vendome en 1872,1873,,,,123
35,28,6,Société Française d'archéologie,"Congrès Archéologique de France : LXXVIe session tenue à Avignon en 1909, Tome I",1910,,,,124
35,28,6,Société Française d'archéologie,"Congrès Archéologique de France : LXXVIe session tenue à Avignon en 1909, Tome II",1910,,,,124
35,28,6,Société Française d'archéologie,"Congrès Archéologique de France : LXXVIIe session tenue à Angers et à Saumur en 1910, Tome I",1911,,,,124
35,28,6,Société Française d'archéologie,"Congrès Archéologique de France : LXXVIIe session tenue à Angers et à Saumur en 1910, Tome II",1911,,,,124
35,28,6,Société Française d'archéologie,"Congrès Archéologique de France : LXXVIIIe session tenue à Reims en 1911, Tome II",1912,,,,124
35,28,6,Société Française d'archéologie,"Congrès Archéologique de France : LXXVIIIe session tenue à Reims en 1911, Tome II",1912,,,,124
35,28,6,Société Française d'archéologie,"Congrès Archéologique de France : LXXIXe session tenue à Angoulême en 1912, Tome I",1913,,,,124
35,28,6,Société Française d'archéologie,"Congrès Archéologique de France : LXXIXe session tenue à Angoulême en 1912, Tome II",1913,,,,124
35,28,6,Société Française d'archéologie,"Congrès Archéologique de France : LXXXe session tenue à Moulin et à Nevers, en 1913",1916,,,,124
35,28,6,Société Française d'archéologie,"Congrès Archéologique de France : LXXXIe session tenue à Brest et à Vannes, en 1914",1919,,,,124
35,28,6,Société Française d'archéologie,"Congrès Archéologique de France : LXXXIIIe session tenue à Metz, Strasbourg et à Colmar en 1920",1922,,,,124
35,28,6,Société Française pour la conservation des monuments,"Congrès Archéologique de France : XLe session, séances générales tenues à Chateauroux en 1873",1874,,,,124
35,28,6,Société Française d'archéologie,Congrès Archéologique de France : LXXXIVe session tenue à Limoges en 1921,1922,,,,124
35,28,6,Société Française d'archéologie,Congrès Archéologique de France : LXXXVe session tenue à Rhénanie en 1922,1923,,,,124
35,28,6,Société Française d'archéologie,Congrès Archéologique de France : LXXXVIe session tenue à Valence et à Montélimar en 1923,1924,,,,124
35,28,6,Société Française d'archéologie,Congrès Archéologique de France : LXXXVIIe session tenue à Clermont-Ferrand en 1924,1925,,,,124
35,28,6,Société Française d'archéologie,Congrès Archéologique de France : LXXXIXe session tenue à Rouen en 1926,1927,,,,124
35,28,6,Société Française d'archéologie,Congrès Archéologique de France : LXXXXe session tenue à Périgueux en 1927,1928,,,,124
35,28,6,Société Française d'archéologie,Congrès Archéologique de France : XCIe session tenue à Dijon en 1928,1929,,,,124
35,28,6,Société Française d'archéologie,Congrès Archéologique de France : XCIIe session tenue à Orléans en 1929,1930,,,,124
35,28,6,Société Française d'archéologie,Congrès Archéologique de France : XCIIIe session tenue à Toulouse en 1930,1931,,,,124
35,28,6,Société Française d'archéologie,Congrès Archéologique de France : XCIVe session tenue à Bourges en 1931,1932,,,,124
35,28,6,Société Française d'archéologie,Congrès Archéologique de France : XCVe session tenue à Aix en provence et à Nice en 1932,1933,,,,124
35,28,6,Société Française d'archéologie,Congrès Archéologique de France : XCVIe session tenue à Nancy et à Verdun en 1933,1934,,,,124
35,28,6,Société Française pour la conservation des monuments,"Congrès Archéologique de France : XCVIIe session tenue à Paris en 1934, Tome I",1936,,,,124
35,28,6,Gaston de Bar,"Tables Générales des Bulletins du comité des Travaux historiques et scientifiques, I. Bulletin archéologique, second volume",1952,,,Ministère de l'éducation nationale,124
35,28,6,Société Française d'archéologie,"Congrès Archéologique de France : XCVIIe session tenue à Paris en 1934, Tome II",1935,,,,124
35,28,6,Gaston de Bar,"Tables Générales des Bulletins du comité des Travaux historiques et scientifiques, V. section des sciences économiques et sociales",1883 - 1915,,,Ministère de l'éducation nationale,124
35,28,6,Gaston de Bar,"Tables Générales des Bulletins du comité des Travaux historiques et scientifiques, IV. Bulletin de géographie historique et descriptive",1938,,,Ministère de l'éducation nationale,124
35,28,6,Gaston de Bar,"Tables Générales des Bulletins du comité des Travaux historiques et scientifiques, III. Revues de société savantes des départements, première partie A-K",1934,,,Ministère de l'éducation nationale,124
35,28,6,Gaston de Bar,"Tables Générales des Bulletins du comité des Travaux historiques et scientifiques, V. section des sciences économiques et sociales",1883 - 1915,,,Ministère de l'éducation nationale,124
,,,,"Almanach - Annuaire Historique, Administratif & Commercial de la Marne, de l'Aisne et des Ardennes, publié par Matot-Braine",1887,Non côté,moyen,,125
,,,,"Almanach - Annuaire Historique, Administratif & Commercial de la Marne, de l'Aisne et des Ardennes, publié par Matot-Braine",1886,Non côté,moyen,,125
,,,,"Almanach - Annuaire Historique, Administratif & Commercial de la Marne, de l'Aisne et des Ardennes, publié par Matot-Braine",1885,Non côté,moyen,,125
,,,,"Almanach - Annuaire Historique, Administratif & Commercial de la Marne, de l'Aisne et des Ardennes, publié par Matot-Braine",1889,Non côté,moyen,,125
,,,,"Almanach - Annuaire Historique, Administratif & Commercial de la Marne, de l'Aisne et des Ardennes, publié par Matot-Braine",1890,Non côté,moyen,,125
,,,,"Almanach - Annuaire Historique, Administratif & Commercial de la Marne, de l'Aisne et des Ardennes, publié par Matot-Braine",1991,Non côté,mauvais,,125
,,,,"Almanach - Annuaire Historique, Administratif & Commercial de la Marne, de l'Aisne et des Ardennes, publié par Matot-Braine",1992,Non côté,mauvais,,125
,,,,"Almanach - Annuaire Historique, Administratif & Commercial de la Marne, de l'Aisne et des Ardennes, publié par Matot-Braine",1994,Non côté,mauvais,,125
,,,,"Almanach - Annuaire Historique, Administratif & Commercial de la Marne, de l'Aisne et des Ardennes, publié par Matot-Braine",1995,Non côté,mauvais,,125
,,,,"Almanach - Annuaire Historique, Administratif & Commercial de la Marne, de l'Aisne et des Ardennes, publié par Matot-Braine",1904,Non côté,moyen,,125
,,,,"Almanach - Annuaire Historique, Administratif & Commercial de la Marne, de l'Aisne et des Ardennes, publié par Matot-Braine",1902,Non côté,mauvais,,125
,,,,"Almanach - Annuaire Historique, Administratif & Commercial de la Marne, de l'Aisne et des Ardennes, publié par Matot-Braine",1915-1917,Non côté,mauvais,,125
,,,,"Almanach - Annuaire Historique, Administratif & Commercial de la Marne, de l'Aisne et des Ardennes, publié par Matot-Braine",1918-1921,Non côté,mauvais,,125
,,,,"Almanach - Annuaire Historique, Administratif & Commercial de la Marne, de l'Aisne et des Ardennes, publié par Matot-Braine",1922-1923,Non côté,mauvais,,125
,,,,"Almanach - Annuaire Historique, Administratif & Commercial de la Marne, de l'Aisne et des Ardennes, publié par Matot-Braine",1924,Non côté,mauvais,,125
,,,,"Almanach - Annuaire Historique, Administratif & Commercial de la Marne, de l'Aisne et des Ardennes, publié par Matot-Braine",1925,Non côté,mauvais,,125
,,,,"Almanach - Annuaire Historique, Administratif & Commercial de la Marne, de l'Aisne et des Ardennes, publié par Matot-Braine",1926-1927,Non côté,mauvais,,125
,,,,"Almanach - Annuaire Historique, Administratif & Commercial de la Marne, de l'Aisne et des Ardennes, publié par Matot-Braine",1912,Non côté,mauvais,,125
,,,,"Almanach - Annuaire Historique, Administratif & Commercial de la Marne, de l'Aisne et des Ardennes, publié par Matot-Braine",1872,Non côté,mauvais,,125
,,,,"Almanach - Annuaire Historique, Administratif & Commercial de la Marne, de l'Aisne et des Ardennes, publié par Matot-Braine",1875,Non côté,mauvais,,125
,,,,"Almanach - Annuaire Historique, Administratif & Commercial de la Marne, de l'Aisne et des Ardennes, publié par Matot-Braine",1877,Non côté,mauvais,,125
,,,,"Almanach - Annuaire Historique, Administratif & Commercial de la Marne, de l'Aisne et des Ardennes, publié par Matot-Braine",1881,Non côté,mauvais,,125
,,,,"Almanach - Annuaire Historique, Administratif & Commercial de la Marne, de l'Aisne et des Ardennes, publié par Matot-Braine",1883,Non côté,mauvais,,125
