id,n_carton,fonds,type_de_document,auteur,auteur_bis,titre,couverture,langue,edition,datation,contenu,etat,ancien_proprietaire,notes,don,emplacement_initial_dans_la_bibliotheque
1392,138,Driant,Notes ,M. Driant,_,Notes pour servir à l'histoire de Charny.,Papier,Français,_,_,Notes pour servir à l'histoire de Charny.,Correct,Famille Driant,"Pochette""Notes pour servir à l'histoire de Charny (meuse)""",Fils de M. Driant,1er étage travée 28 (2)
1393,138,Driant,Feuillets,M. Driant,_,Feuillets séparés de livres à recoller.,Papier,Français,_,_,Feuillets séparés de livres à recoller.,Correct,Famille Driant,"Pochette ""Feuillets séparés de livres à recoller""",Fils de M. Driant,1er étage travée 28 (2)
1394,138,Driant,Notes,M. Driant,_,L'archidiaconné de l'Argonne transféré à Clermont.,Papier,Français,_,_,L'archidiaconné de l'Argonne transféré à Clermont.,Correct,Famille Driant,"Pochette ""1086, l'archidiaconné de l'Argonne transféré à Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1395,138,Driant,Notes,M. Driant,_,Les émigrés de Clermont en Argonne.,Papier,Français,_,_,Les émigrés de Clermont en Argonne.,Correct,Famille Driant,"Pochette ""1791, les émigrés de Clermont en Argonne""",Fils de M. Driant,1er étage travée 28 (2)
1396,138,Driant,Notes,M. Driant,_,Séjour du roi de France à Clermont.,Papier,Français,_,_,Séjour du roi de France à Clermont.,Correct,Famille Driant,"Pochette ""mars 1603, séjour du roi de France à Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1397,138,Driant,Notes,M. Driant,_,"Charny, 1789 à nos jours.",Papier,Français,_,_,"Charny, 1789 à nos jours.",Correct,Famille Driant,"Pochette""Charny, 1789 à nos jours""",Fils de M. Driant,1er étage travée 28 (2)
1398,138,Driant,Notes,M. Driant,_,Notice historique sur Charny.,Papier,Français,_,_,Notice historique sur Charny.,Correct,Famille Driant,"Pochette ""Notice historique sur Charny (meuse)""",Fils de M. Driant,1er étage travée 28 (2)
1399,138,Driant,Notes,M. Driant,_,Charny des origines à la fin de la Féodalité.,Papier,Français,_,_,Charny des origines à la fin de la Féodalité.,Correct,Famille Driant,"Pochette ""Charny des origines à la fin de la Féodalité""",Fils de M. Driant,1er étage travée 28 (2)
1400,138,Driant,Notes,M. Driant,_,Contes lorrains de Georges Chepfer.,Papier,Français,_,_,Contes lorrains de Georges Chepfer.,Correct,Famille Driant,"Pochette ""Contes lorrains de Georges Chepfer""",Fils de M. Driant,1er étage travée 28 (2)
1401,138,Driant,Notes,M. Driant,_,Municipalités et fonctionnaires de Clermont.,Papier,Français,_,_,Municipalités et fonctionnaires de Clermont.,Correct,Famille Driant,"Pochette ""Municipalité et fonctionnaires de Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1402,138,Driant,Notes,M. Driant,_,Notes extraites des minutes des anciens notaires de Clermont.,Papier,Français,_,_,Notes extraites des minutes des anciens notaires de Clermont.,Correct,Famille Driant,"Pochette ""Notes extraites des minutes des anciens notaires de Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1403,138,Driant,Notes,M. Driant,_,L'organisation militaire.,Papier,Français,_,_,L'organisation militaire.,Correct,Famille Driant,"Pochette ""Période révolutionnaire, 1791-1799, l'organisation militaire""",Fils de M. Driant,1er étage travée 28 (2)
1404,138,Driant,Notes,M. Driant,_,Chapelle des aumoneiades.,Papier,Français,_,_,Chapelle des aumoneiades.,Correct,Famille Driant,"Pochette ""Période révolutionnaire, 1791-1799, chapelle des aumoneiades""",Fils de M. Driant,1er étage travée 28 (2)
1405,138,Driant,Notes,M. Driant,_,L'administration judiciaire.,Papier,Français,_,_,L'administration judiciaire.,Correct,Famille Driant,"Pochette ""XXe siècle, l'administration judiciaire""",Fils de M. Driant,1er étage travée 28 (2)
1406,138,Driant,Notes,M. Driant,_,Inauguration du monument aux morts pour la France de la guerre 1914-1948.,Papier,Français,_,_,Inauguration du monument aux morts pour la France de la guerre 1914-1948.,Correct,Famille Driant,"Pochette ""21 mai 1933 Inauguration du monument aux morts pour la France de la guerre 1914-1948""",Fils de M. Driant,1er étage travée 28 (2)
1407,138,Driant,Notes,M. Driant,_,La situation économique.,Papier,Français,_,_,La situation économique.,Correct,Famille Driant,"Pochette ""Période révolutionnaire, 1791-1799, la situation économique""",Fils de M. Driant,1er étage travée 28 (2)
1408,138,Driant,Catalogue,M. Driant,_,Archives communales de Verdun.,Vert,Français,_,_,Archives communales de Verdun.,Correct,Famille Driant,_,Fils de M. Driant,1er étage travée 28 (2)
1409,138,Driant,Notes,M. Driant,_,L'instruction publique à Clermont.,Papier,Français,_,_,L'instruction publique à Clermont.,Correct,Famille Driant,"Pochette ""Période révolutionnaire, 1791-1799, l'instruction publique à Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1410,138,Driant,Notes,M. Driant,_,L'instruction publique.,Papier,Français,_,_,L'instruction publique.,Correct,Famille Driant,"Pochette ""Période barroise 1432-1430, l'instruction publique""",Fils de M. Driant,1er étage travée 28 (2)
1411,138,Driant,Notes,M. Driant,_,L'instruction publique.,Papier,Français,_,_,L'instruction publique.,Correct,Famille Driant,"Pochette ""Clermont sous l'autorité du roi de France 1632-1648, l'instruction publique""",Fils de M. Driant,1er étage travée 28 (2)
1412,138,Driant,Notes,M. Driant,_,L'administration financière.,Papier,Français,_,_,L'administration financière.,Correct,Famille Driant,"Pochette ""Clermont sous l'autorité du roi de France 1632-1648, l'administration financière""",Fils de M. Driant,1er étage travée 28 (2)
1413,138,Driant,Notes,M. Driant,_,L'église de Clermont.,Papier,Français,_,_,L'église de Clermont.,Correct,Famille Driant,"Pochette ""Période Lorraine 1430-1632, l'église de Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1414,138,Driant,Notes,M. Driant,_,La garnison de Clermont.,Papier,Français,_,_,La garnison de Clermont.,Correct,Famille Driant,"Pochette ""Période Lorraine 1430-1632, la garnison de Clermont l'organisation militaire""",Fils de M. Driant,1er étage travée 28 (2)
1415,138,Driant,Notes,M. Driant,_,"1592, Clermont dans la ligue. Le protestantisme.",Papier,Français,_,_,"1592, Clermont dans la ligue. Le protestantisme.",Correct,Famille Driant,"Pochette ""1592, Clermont dans la ligue. Le protestantisme""",Fils de M. Driant,1er étage travée 28 (2)
1416,138,Driant,Notes,M. Driant,_,"1401, Chartes de la ville de Clermont en Argonne.",Papier,Français,_,_,"1401, Chartes de la ville de Clermont en Argonne.",Correct,Famille Driant,"Pochette ""1401, Chartes de la ville de Clermont en Argonne""",Fils de M. Driant,1er étage travée 28 (2)
1417,138,Driant,Notes,M. Driant,_,Robert de Bar (1352-1411),Papier,Français,_,_,Robert de Bar (1352-1411),Correct,Famille Driant,"Pochette ""Les comtes de Bar, Robert de Bar 1352-1411""",Fils de M. Driant,1er étage travée 28 (2)
1418,138,Driant,Photographie,M. Driant,_,Vues de Clermont en Argonne.,Papier,Français,_,_,Vues de Clermont en Argonne.,Correct,Famille Driant,"Pochette ""Vues de Clermont en Argonne""",Fils de M. Driant,1er étage travée 28 (2)
1419,138,Driant,Notes,M. Driant,_,Notice sur Charny.,Papier,Français,_,_,Notice sur Charny.,Correct,Famille Driant,"Pochette ""Notice sur Charny, rédaction""",Fils de M. Driant,1er étage travée 28 (2)
1420,138,Driant,Notes,M. Driant,_,Révolution. Clermont en Argonne. Notes historiques et documents.,Papier,Français,_,_,Révolution. Clermont en Argonne. Notes historiques et documents.,Correct,Famille Driant,"Pochette ""Révolution. Clermont en Argonne. Notes historiques et documents""",Fils de M. Driant,1er étage travée 28 (2)
1421,138,Driant,Notes,M. Driant,_,Population de Clermont en Argonne.,Papier,Français,_,_,Population de Clermont en Argonne.,Correct,Famille Driant,"Pochette ""XIXe siècle, population de clermont en Argonne""",Fils de M. Driant,1er étage travée 28 (2)
1422,138,Driant,Notes,M. Driant,_,Clermont en Argonne pendant la guerre de 1870-1871.,Papier,Français,_,_,Clermont en Argonne pendant la guerre de 1870-1871.,Correct,Famille Driant,"Pochette ""XIXe siècle, Clermont en Argonne pendant la guerre de 1870-1871""",Fils de M. Driant,1er étage travée 28 (2)
1423,138,Driant,Notes,M. Driant,_,Le clergé à Clermont.,Papier,Français,_,_,Le clergé à Clermont.,Correct,Famille Driant,"Pochette ""XIXe siècle, le clergé à Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1424,138,Driant,Notes,M. Driant,_,La situation économique.,Papier,Français,_,_,La situation économique.,Correct,Famille Driant,"Pochette ""XIXe siècle, lasituation économique""",Fils de M. Driant,1er étage travée 28 (2)
1425,138,Driant,Notes,M. Driant,_,Casimir Bonjour (1795-1856).,Papier,Français,_,_,Casimir Bonjour (1795-1856).,Correct,Famille Driant,"Pochette ""Casimir Bonjour (1795-1856)""",Fils de M. Driant,1er étage travée 28 (2)
1426,138,Driant,Notes,M. Driant,_,La chapelle sainte Anne.,Papier,Français,_,_,La chapelle sainte Anne.,Correct,Famille Driant,"Pochette ""XIXe siècle, la chapelle ste Anne""",Fils de M. Driant,1er étage travée 28 (2)
1427,138,Driant,Notes,M. Driant,_,"Juin 1791, la fuite du roi à Varennes. Passage à Clermont.",Papier,Français,_,_,"Juin 1791, la fuite du roi à Varennes. Passage à Clermont.",Correct,Famille Driant,"Pochette ""Juin 1791, la fuite du roi à Varennes. Passage à Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1428,138,Driant,Notes,M. Driant,_,L'église de Clermont.,Papier,Français,_,_,L'église de Clermont.,Correct,Famille Driant,"Pochette ""Période révolutionnaire 1791-1799, L'église de Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1429,138,Driant,Notes,M. Driant,_,La chapelle sainte Anne.,Papier,Français,_,_,La chapelle sainte Anne.,Correct,Famille Driant,"Pochette ""Période révolutionnaire 1791-1799, la chapelle sainte Anne""",Fils de M. Driant,1er étage travée 28 (2)
1430,138,Driant,Notes,M. Driant,_,Notes sur Clermont en Argonne 1791 à nos jours.,Papier,Français,_,_,Notes sur Clermont en Argonne 1791 à nos jours.,Correct,Famille Driant,"Pochette ""Notes sur Clermont en Argonne 1791 à nos jours""",Fils de M. Driant,1er étage travée 28 (2)
1431,138,Driant,Notes,M. Driant,_,L'administration financière.,Papier,Français,_,_,L'administration financière.,Correct,Famille Driant,"Pochette ""XIXe siècle, l'administration financière""",Fils de M. Driant,1er étage travée 28 (2)
1432,138,Driant,Notes,M. Driant,_,Le commerce et l'industrie à Clermont en Argonne.,Papier,Français,_,_,Le commerce et l'industrie à Clermont en Argonne.,Correct,Famille Driant,"Pochette ""XIXe siècle, le commerce et l'industrie à Clermont en Argonne""",Fils de M. Driant,1er étage travée 28 (2)
1433,138,Driant,Notes,M. Driant,_,L'instruction publique à Clermont.,Papier,Français,_,_,L'instruction publique à Clermont.,Correct,Famille Driant,"Pochette ""XIXe siècle, l'instruction publique à Clermont en Argonne""",Fils de M. Driant,1er étage travée 28 (2)
1434,138,Driant,Notes,M. Driant,_,Le collège de Clermont.,Papier,Français,_,_,Le collège de Clermont.,Correct,Famille Driant,"Pochette ""XIXe siècle, le collège de Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1435,138,Driant,Notes,M. Driant,_,L'hospice de Clermont en Argonne.,Papier,Français,_,_,L'hospice de Clermont en Argonne.,Correct,Famille Driant,"Pochette ""XIXe siècle, l'hospice de Clermont en Argonne""",Fils de M. Driant,1er étage travée 28 (2)
1436,138,Driant,Notes,M. Driant,_,L'organisation militaire.,Papier,Français,_,_,L'organisation militaire.,Correct,Famille Driant,"Pochette ""XIXe siècle, l'organisation militaire""",Fils de M. Driant,1er étage travée 28 (2)
1437,138,Driant,Notes,M. Driant,_,L'incendie de Clermont de 1829.,Papier,Français,_,_,L'incendie de Clermont de 1829.,Correct,Famille Driant,"Pochette ""XIXe siècle, l'incendie de Clermont de 1829""",Fils de M. Driant,1er étage travée 28 (2)
1438,138,Driant,Notes,M. Driant,_,L'administration judiciaire.,Papier,Français,_,_,L'administration judiciaire.,Correct,Famille Driant,"Pochette ""XIXe siècle, l'administration judiciare""",Fils de M. Driant,1er étage travée 28 (2)
1439,138,Driant,Notes,M. Driant,_,L'église de Clermont.,Papier,Français,_,_,L'église de Clermont.,Correct,Famille Driant,"Pochette ""XIXe siècle, l'église de Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1440,138,Driant,Notes,M. Driant,_,L'éclairage par l'électriciyé à Clermont.,Papier,Français,_,_,L'éclairage par l'électriciyé à Clermont.,Correct,Famille Driant,"Pochette ""XIXe siècle, l'éclairage par l'électicité à Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1441,138,Driant,Notes,M. Driant,_,La faïencerie de Clermont en Argonne.,Papier,Français,_,_,La faïencerie de Clermont en Argonne.,Correct,Famille Driant,"Pochette ""XIXe siècle, La faïencerie de Clermont en Argonne.",Fils de M. Driant,1er étage travée 28 (2)
1442,138,Driant,Notes,M. Driant,_,L'administration forestière.,Papier,Français,_,_,L'administration forestière.,Correct,Famille Driant,"Pochette ""XIXe siècle, l'administration forestière""",Fils de M. Driant,1er étage travée 28 (2)
1443,138,Driant,Notes,M. Driant,_,L'occupation prusienne 1814-1818.,Papier,Français,_,_,L'occupation prusienne 1814-1818.,Correct,Famille Driant,"Pochette ""L'occupation prusienne 1814-1818""",Fils de M. Driant,1er étage travée 28 (2)
1444,138,Driant,Notes,M. Driant,_,Organisation administrative.,Papier,Français,_,_,Organisation administrative.,Correct,Famille Driant,"Pochette ""XIXe siècle, organisation administrative""",Fils de M. Driant,1er étage travée 28 (2)
1445,138,Driant,Notes,M. Driant,_,Clermont en Argonne.,Papier,Français,_,_,Clermont en Argonne.,Correct,Famille Driant,"Pochette ""Clermont""",Fils de M. Driant,1er étage travée 28 (2)
1446,138,Driant,Notes,M. Driant,_,Le clergé à Clermont après la révolution.,Papier,Français,_,_,Le clergé à Clermont après la révolution.,Correct,Famille Driant,"Pochette ""Période révolutionnaire 1791-1799, le clergé à Clermont en Argonne après la révolution.",Fils de M. Driant,1er étage travée 28 (2)
1447,138,Driant,Notes,M. Driant,_,Notes historiques sur la Meuse.,Papier,Français,_,Années 1930,Ensemble d'articles de journaux des années 1930 sur la Meuse.,Correct,Famille Driant,"Pochette ""Notes historiques sur la Meuse""",Fils de M. Driant,1er étage travée 28 (2)
1448,138,Driant,Notes,M. Driant,_,Notes et documents sur la Meuse.,Papier,Français,_,_,"Ensemble de notes, d'articles sur la Meuse avec des cartes géographiques.",Correct,Famille Driant,"Pochette ""Notes et documents sur la Meuse""",Fils de M. Driant,1er étage travée 28 (2)
1449,138,Driant,Notes,M. Driant,_,Extrait des registres des délibérations du directoire du district de Clermont.,Papier,Français,_,3 septembre 1790-1er décembre 1795,Extrait des registres des délibérations du directoire du district de Clermont.,Correct,Famille Driant,_,Fils de M. Driant,1er étage travée 28 (2)
1450,138,Driant,Notes,M. Driant,_,Photographies et dessins.,Papier,Français,_,_,Photographies et dessins de Clermont en Argonne.,Correct,Famille Driant,"Pochette ""Photographies et dessins appartenant à M; Driant. Histoire de Clermont en Argonne 1648-1791""",Fils de M. Driant,1er étage travée 28 (2)
1451,138 boîte grise,Driant,Notes,M. Driant,_,_,Papier,Français,_,_,Notes en vrac avec fiches et articles sur la Lorraine.,Correct,Famille Driant,_,Fils de M. Driant,1er étage travée 28 (2)
1452,139,Divers,Manuscrit,_,_,_,Papier,Français-latin-allemand,_,_,Ensemble de manuscrits originaux associés à des notes.,Correct,_,Grosse pochette foncée,_,1er étage travée 28 (2)
1453,139,Divers,Menu,B. Arnaud,_,Restaurant Stanislas.,Papier,Français,Nancy,_,Menu montrant Françaois er en visite à l'abbaye de Fécamp en 1534.,Correct,_,_,_,1er étage travée 28 (2)
1454,139,Divers,Livre,Ferdinand Farnier,_,De raison,Papier,Français,Robecourt,21 janvier 1892,Préambule di livre De Raison.,Correct,_,Pochette rose,_,1er étage travée 28 (2)
1455,139,Divers,Comptes,_,_,_,Papier,Français,_,Années 1920-1930,Comptes tenus dans les années 1920-1930.,Correct,_,Pochette rose,_,1er étage travée 28 (2)
1456,139,Divers,Laisser-Passer,_,_,_,Papier,Français,Niderviller,1914-1919,Laisser-passer de Paul Laprevote.,Correct,_,"Pochette ""Laisser-passer""",_,1er étage travée 28 (2)
1457,139,Divers,Documents écrits,_,_,"Thibault, lieutenant général au baillage de Nancy.",Papier,Français,Nancy,1747,"Docmuents originaux ou copiés relatifs à Thibault, lieutenant général au baillage de Nancy en 1747.",Correct,_,"""Pochette ""Thibault""",_,1er étage travée 28 (2)
1458,139,Divers,Manuscrit,Général Castellane,_,Course militaire en Espagne.,Papier,Français,_,1808-1809,Manuscrit original du général Castellane.,Correct,_,_,_,1er étage travée 28 (2)
1459,139,Divers,Affiche,_,_,_,Papier,Français,_,_,"Lot d'affiches de théâtre, de cinéma etc.",Correct,_,_,_,1er étage travée 28 (2)
1460,139,Divers,Notes,_,_,_,Papier,Français,_,_,Notes diverses.,Correct,_,"Pochette ""Notes""",_,1er étage travée 28 (2)
1461,139,Divers,Article de journal,_,_,_,Papier,Français-allemand,_,_,"Lot d'articles sur les Russes, sur la gauche et sur Napoléon.",Correct,_,Pochette papier,_,1er étage travée 28 (2)
1462,139,Divers,Article de journal,_,_,_,Papier,Français,_,_,Lot d'articles sur la guerre de 14-18.,Correct,_,"Pochette ""Guerre 14-18""",_,1er étage travée 28 (2)
