id,epi,travee,tablette,auteur,titre,annee,cote,tome,etat,metrage_ou_commentaire,carton
1329,45,1,0,DONCOEUR P.,Jeanne d'Arc,1949,Non côté,,moyen,,89
1330,45,1,0,MUSNIER S. et DE METZ J.,Jeanne et France,1896,Non côté,,moyen,,89
1342,45,1,0,GAY D.,La Vision,1825,Non côté,,moyen,,89
1346,45,1,0,PREMIER J.-A. (abbé),"Jeanne d'Arc, drame patriotique et religieux",1877,Non côté,,moyen,,89
1349,45,1,0,FURGERAY R.,"Jeanne d'Arc, Reine de France",1908,Non côté,,moyen,,89
1363,44,1,0,DEBOUT H.,Histoire admirable de la Bienheureuse Jeanne d'Arc,1909,Non côté,,moyen,,90
1364,44,1,0,DEBOUT H.,"Jeanne d'Arc, la Grande Histoire Illustrée",1905,Non côté,,moyen,,90
1387,44,1,0,POULLIN M.,L'Héroine de Domremy,,Non côté,,moyen,,90
1393,44,1,0,CHAPELAIN,"La Pucelle ou la France Délivrée, poème héroique",1656,Non côté,,moyen,,91
1395,44,1,0,LEPAGE H.,Jeanne Darc est-elle Lorraine ?,1852,Non côté,,moyen,,91
1396,44,1,0,RENARD A.,Jeanne d'Arc était-elle Française ?,1852,Non côté,,moyen,,91
1397,44,1,0,LEPAGE H.,Jeanne Darc est-elle Lorraine ?,1855,Non côté,,moyen,,91
1398,44,1,0,RENARD A.,Jeanne d'Arc était-elle Française ?,1855,Non côté,,moyen,,91
1400,44,1,0,REMOIS J.,Jeanne La Lorraine est-elle champenoise ?,,Non côté,,moyen,,91
1401,44,1,0,,"Jeanne d'Arc, récit historique et critique de sa mission, présenté sous forme dramatique en sept journées et en vers libres",1861,Non côté,,moyen,,91
1402,44,1,0,DROZ E. et THIBAULT G.,Poètes et Musiciens du Xvème siècle,1928,Non côté,,moyen,,91
1404,44,1,0,BARON G.,"Sainte Jeanne d'Arc, Libératrice et Patronne de la France: Oratorio en 4 parties",1920,Non côté,,moyen,,91
1407,44,1,0,RICHAULT G.,Histoire de Chinon,1926,Non côté,,moyen,,91
1412,44,1,0,,Memorial des fêtes du Vème centenaire de Jeanne d'Arc à Rouen,1931,Non côté,,moyen,,91
1413,44,1,0,MELNOTTE (abbé),Notice historique sur Scarpone et Dieulouard,1895,Non côté,,moyen,,91
1415,44,1,0,,Les Marches de l'Est N° 21,1911-1912,Non côté,,moyen,,91
1419,44,1,0,,Jeanne d'Arc (images),,Non côté,,moyen,,91
1472,45,3,0,MORAND F.,Chronique de Jean Le Fèvre de Saint-Rémy tome I,1876,Non côté,,moyen,,95
1473,45,3,0,MORAND F.,Chronique de Jean Le Fèvre de Saint-Rémy tome II,1881,Non côté,,moyen,,95
1474,45,3,0,,Corpus Chronicorum Flandriae,,Non côté,,moyen,,95
1475,45,3,0,DE MOLANDON B.,La délivrance d'Orléans et l'institution de la fête du 8 mai,1883,Non côté,,moyen,,95
1477,45,3,0,THIBAULT M.,"Isabeau de Bavière, Reine de France: La jeunesse (1370-1405)",1903,Non côté,,moyen,,95
1485,45,3,0,PERIER A.,"Un chancelier au Xvème siècle, Nicolas Rolin (1380-1461)",1904,Non côté,,moyen,,95
1488,45,3,0,VANSTEENBERGHE E.,"Le Cardinal Nicolas de Cues (1401-1464): L'action, la pensée",1920,Non côté,,moyen,,95
1491,45,3,0,FRAGER M.,"Les Reines de France: Marie d'Anjou, femme de Charles VII",1948,Non côté,,moyen,,95
1492,45,3,0,CLEMENT P.,"Jacques Cur et Charles VII: L'administration, les finances, l'industrie, le commerce, les lettres et les arts au Xvème siècle",1873,Non côté,,moyen,,95
1494,45,3,0,SAINTE-BEUVE C.-A.,"Causeries du Lundi, tome II",,Non côté,,moyen,,95
1521,45,3,0,DUPUY-MAZUEL H.,Jeanne de Reims,1935,Non côté,,moyen,,96
1527,45,3,0,JOUEN (abbé),Jeanne d'Arc et l'Archevêché de Rouen,1905,Non côté,,moyen,,96
1539,45,3,0,DEBOUT H.,Sainte Jeanne d'Arc,1921,Non côté,,moyen,,96
1540,45,3,0,DEBOUT H.,La Bienheureuse Jeanne d'Arc,1907,Non côté,,moyen,,96
1546,45,3,0,,Inauguration d'une croix commémorative du passage et du séjour de Jeanne d'Arc à Chécy (1),1892,Non côté,,moyen,,96
1548,45,3,0,DUPONT L.,Les trois statues de Jeanne d'Arc,1855,Non côté,,moyen,,96
1555,45,3,0,FOUSSETTE J.,Orléans ou la France au Xvève siècle,,Non côté,,moyen,,96
1557,45,3,0,JOUIN (abbé),"Jeanne d'Arc, mystère en cinq actes et dix-huit tableaux",1909,Non côté,,moyen,,96
1558,45,3,0,CHABRAND L.,Etude sur Gui Pape (1404? - 1477),1912,Non côté,,moyen,,96
1583,43,2,0,NICOLAS J. (abbé),Jeanne d'Arc est-elle Champenoise ou Lorraine ?,1895,Non côté,,moyen,,97
1621,43,2,0,BLEAU A.,Jeanne d'Arc à Poitiers,1909,Non côté,,moyen,,97
1624,43,2,0,DE LAMARTINE A.,Jeanne d'Arc,1852,Non côté,,moyen,,97
1632,43,2,0,DE RIGNE R.,La Vraye Istoire de Jehanne la Pucelle,1929,Non côté,,moyen,,97
1687,43,2,0,,La Revue du cinéma N° 8 tome II,1947,Non côté,,moyen,,97
1737,43,2,0,MARTIN F.,La légende de Jeanne d'Arc (1410-1431),1851,Non côté,,moyen,,98
1740,43,2,0,Mgr. L'archevêque de Rouen,L'Eglise et la société moderne d'après l'encyclique de Léon XIII suivi d'un Discours sur Jeanne d'Arc,1886,Non côté,,moyen,,98
1741,43,2,0,,"Jeanne d'Arc, allocution prononcée à la maison d'éducation de la légion d'honneur de Saint-Denis",1891,Non côté,,moyen,,98
1744,43,2,0,DEBOUT H.,Discours prononcé au pèlerinage de Domrémy,1891,Non côté,,moyen,,98
1751,43,2,0,R. P. FEUILLETTE,Panégyrique de Jeanne d'Arc prononcé à Notre-Dame pour l'introduction de sa cause de béatification,1894,Non côté,,moyen,,98
1767,43,2,0,Mgr. IRELAND J.,Jeanne d'Arc l'envoyée de Dieu - Panégyrique de la vénérable prononcé dans la basilique de Sainte-Croix d'Orléans,1899,Non côté,,moyen,,98
1770,43,2,0,MGR. JULIEN,Jeanne d'Arc Fille du Peuple,1926,Non côté,,moyen,,98
1771,43,2,0,BERGOT R.,Jeanne d'Arc et l'histoire moderne,,Non côté,,moyen,,98
1773,43,2,0,,"Géographia, magazine de la géographie et de l'histoire N° 108 - Les deux évasions manquées de Jeanne d'Arc",1960,Non côté,,moyen,,98
1781,43,2,0,R. P. ROLLIN,Panégyrique de Jeanne d'Arc prononcé en l'Eglise Saint-Maurice de Lille,1897,Non côté,,moyen,,98
1782,43,2,0,FEUTRIER (abbé),"Eloge historique et religieux de Jeanne d'Arc, pour l'anniverdaire de la Délivrance d'Orléans",1821-1823,Non côté,,moyen,,98
1803,43,2,0,BILLARD E.,Chants de France,1898,Non côté,,moyen,,98
1806,43,2,0,DEROULEDE P.,Nouveaux chants du Soldat,1881,Non côté,,moyen,,98
1807,43,2,0,R. P. DELAPORTE V.,"A Jeanne d'Arc, proclammée Bienheureuse par S. S. le Pape Pie X",,Non côté,,moyen,,98
1808,43,2,0,,Album pou cartes postales,,Non côté,,moyen,,98
1810,43,2,0,CHAMPION P.,Notes sur Jeanne d'Arc III - Ballade du Sacre de Reims (17/07/1429),1909,Non côté,,moyen,,98
1819,43,2,0,BLANCHET P.-A.,"La Jeanne d'Arc, chant populaire dédié à l'Armée Française",,Non côté,,moyen,,98
1820,43,2,0,FRAGEROLLE G. et DESVEAUX-VERITE,"Jeanne d'Arc, épopée en quinze tableaux",1900,Non côté,,moyen,,98
1897,43,1,0,DE LA MARTINIERE J.,"A propoes d'une signature de Jeanne d'Arc, les suites facheuses de la distraction d'un metteur en page",1930,Non côté,,moyen,,98
1898,43,1,0,,"Les Faicts, Pourtraict & iugement de Ienne Darc, dicte la pucelle d'Orleans",1583,Non côté,,moyen,,98
1899,43,1,0,BOUCHER DE MOLANDON et COLLIN A.,Etudes sur une bastille anglaise du XV è siècle retrouvée en la commune de Fleury - Rapport fait à la société archéologique de l'Orléanais,1858,Non côté,,moyen,,98
1903,43,1,0,DUVERNET J. (abbé),Histoire de la Sorbonne Tome 1,1791,Non côté,,moyen,,98
1904,43,1,0,DUVERNET J. (abbé),Histoire de la Sorbonne Tome 2,1791,Non côté,,moyen,,98
1919,43,1,0,,Chroniques relatives à l'histoire de la Belgique sous la domination des Ducs de Bourgogne Tome I,1870,Non côté,,moyen,,99
1920,43,1,0,,Chroniques relatives à l'histoire de la Belgique sous la domination des Ducs de Bourgogne Tome II,1873,Non côté,,moyen,,99
1921,43,1,0,,Chroniques relatives à l'histoire de la Belgique sous la domination des Ducs de Bourgogne Tome III,1876,Non côté,,moyen,,99
1936,43,1,0,,L'histoire mémorable des grands troubles de ce royaume soubs le Roy Charles VII,1594,Non côté,,moyen,,99
1965,43,1,0,DE BEAUREPAIRE C.,Notes sur les juges et les assesseurs du procès de condamnation de Jeanne d'Arc,1890,Non côté,,moyen,,100
2005,43,1,0,JARRY E.,La prétendue réception de Jeanne d'Arc à Reuilly,1931,Non côté,,moyen,,100
2026,,4,,,Biographie populaire de Jeanne d'Arc,1886,Non côté,,moyen,,102
2027,,4,,VALES A.,Jeanne d'Arc,,Non côté,,moyen,,102
2028,,4,,PICARD E.,Jeanne d'Arc - Sa vie et son uvre,,Non côté,,moyen,,102
2030,,4,,LE GENTIL R.,Notre Jeanne,,Non côté,,moyen,,102
2044,,4,,DEBOUT H.,Sainte Jeanne d'Arc - Notre Sur et notre Patrone,1923,Non côté,,moyen,,103
2045,,4,,M. L'ABBE J.P. (prêtre au diocèse de Toulouse),Jeanne d'Arc - Libératrice de France,1894,Non côté,,moyen,,103
2046,,4,,KELLER E.,Vie de Jeanne d'Arc,1894,Non côté,,moyen,,103
2047,,4,,LANG A.,La pucelle de France,,Non côté,,moyen,,103
2049,,4,,DE LABOULAYE E.,Vie de Jeanne d'Arc,1877,Non côté,,moyen,,103
2051,,4,,LA COMTESSE ARMAND DE CHABANNES,La vierge lorraine Jeanne d'Arc,1874,Non côté,,moyen,,103
2052,,4,,D'AVRIGNY,Jeanne d'Arc à Rouen,1819,Non côté,,moyen,,103
2053,,4,,MAULNIER T.,Jeanne et les juges,1951,Non côté,,moyen,,103
2057,,4,,PUISIEUX M. L.,Siège et prise de Rouen,1867,Non côté,,moyen,,103
2058,,4,,L'ABBE SAUVAGE,Le monument de Jeanne d'Arc à Bonsecours,1892,Non côté,,moyen,,103
2059,,4,,COUGET H.,Jeanne d'Arc devant Paris,1925,Non côté,,moyen,,103
2060,,4,,CLOVIS HUGUES,Le sanglot de Jehanne - Du sacre au Bûcher,1906,Non côté,,moyen,,103
2062,,4,,MICHAUD et POUJOULAT,Notice sur Jeanne d'Arc,1837,Non côté,,moyen,,103
2069,,4,,DE BRADI L.,Jeanne d'Arc dans la littérature anglaise,1900,Non côté,,moyen,,103
2072,,4,,DAVID R.-N.,Le génie de Jeanne d'Arc,1893,Non côté,,moyen,,103
2075,,4,,BARBIER J.,Jeanne d'Arc,1926,Non côté,,moyen,,103
2078,,4,,L'ABBE CORDIER,"Notice sur Jeanne d'Arc, Cantate populaire",1892,Non côté,,moyen,,103
2080,,4,,MERMET M.A.,"Jeanne d'Arc, opéra en quatre actes et six tableaux",1876,Non côté,,moyen,,103
2081,,4,,BARBIER J.,"Jeanne d'Arc, drame en cinq actes en vers",1869,Non côté,,moyen,,103
2084,,4,,ANOUILh J.,L'alouette,1953,Non côté,,moyen,,103
2085,,4,,DUMAS A.,Jehanne la pucelle,1742,Non côté,,moyen,,103
2086,,4,,PORCHE F.,La vierge au grand cur,1925,Non côté,,moyen,,103
2088,,4,,PETITOT L. H. (père),Sainte Jeanne d'Arc,1921,Non côté,,moyen,,103
2089,,4,,MICHELIN M.,Les riches heures au temps de Jehanne d'Arc et de Loys XI,1944,Non côté,,moyen,,103
2091,,4,,SHAW B.,Sainte Jeanne,1923,Non côté,,moyen,,103
2093,,4,,BRUNETTI A.,Joana d'Arc,1964,Non côté,,moyen,,103
2094,,4,,DE QUINCEY TH,Jeanne d'Arc,1909,Non côté,,moyen,,103
2095,,4,,DE HALDAT,Examen de l'histoire de Jeanne d'Arc,1850,Non côté,,moyen,,103
2097,,4,,SALVADOR R.,Domremy-la-Pucelle ses environs la maison de Jeanne d'Arc,1890,Non côté,,moyen,,103
2099,,4,,PEGUY C.,II - Les Batailles,1932,Non côté,,moyen,,103
2100,,4,,PEGUY C.,I - Domrémy,1932,Non côté,,moyen,,103
2102,,4,,MOURA J. et LOUVET P.,La mère de Jeanne d'Arc,1930,Non côté,,moyen,,103
2104,,4,,GEO. ANN GRAVE,"Memoirs of Joan D'arc, or, du lys, commonly called, the mais of Orleans, chiefly from the french of the abbé Lenglet du Fresnoy with an appendix and notes",1812,Non côté,,moyen,,103
2109,,4,,PEGUY C.,La tapisserie de sainte Geneviève et de Jeanne d'Arc,1912,Non côté,,moyen,,103
2110,,4,,QUINEL C. et de Montgon A.,Dunois et les compagnons de Jeanne d'Arc,1931,Non côté,,moyen,,103
2111,,4,,BATAILLE M.,Le feu du ciel,1964,Non côté,,moyen,,103
2114,,4,,DEBOUT H. (l'Abbé),Jeanne d'Arc,1890,Non côté,,moyen,,103
2117,,4,,PEGUY C.,III - Rouen,1932,Non côté,,moyen,,103
2119,,4,,FABRE J.,Jeanne d'Arc,1891,Non côté,,moyen,,103
2120,,4,,GIRAUD V.,Vie de Jeanne d'Arc,1941,Non côté,,moyen,,103
2122,,4,,O'HAGAN J.,Joan of Arc,1893,Non côté,,moyen,,103
2128,,4,,ROUSSEIL C. J.,La Sainte Nationale ou Le Surnaturel dans la Personne et l'uvre de Jehanne d'Arc,1921,Non côté,,moyen,,103
2130,,4,,HINZELIN E.,Jeanne d'Arc la Bonne Lorraine,1929,Non côté,,moyen,,103
2137,,4,,DE LAMARTINE A.,Jeanne d'Arc,1929,Non côté,,moyen,,104
2141,,4,,BELLOC H.,Jeanne d'Arc,1930,Non côté,,moyen,,104
2142,,4,,TOUCHET (Evêque d'Orléans),Vie de sainte Jeanne d'Arc,1920,Non côté,,moyen,,104
2144,,4,,MADEC et UGUEN,Buez Jeann d'Arc,1909,Non côté,,moyen,,104
2145,,4,,DE QUINCEY TH,De l'Assassinat considéré comme un des Beaux-Arts,1963,Non côté,,moyen,,104
2146,,4,,GOERRES GUIDO,Jeanne d'Arc,1843,Non côté,,moyen,,104
2148,,4,,VIOUX M.,Jeanne d'Arc,1942,Non côté,,moyen,,104
2150,,4,,LE NOBLE A.,Histoire du sacre et du couronement,1825,Non côté,,moyen,,104
2163,,4,,MORANVILLE H.,Les chroniques de Perceval de Cagny,1902,Non côté,,moyen,,104
2167,,4,,CHAPELLIER J.-C.,Etude historique et géographique sur domremy pays de Jeanne d'Ar,1889,Non côté,,moyen,,104
2168,,4,,MALLOUE A.,Le faux départ de Jeanne d'Arc,1924,Non côté,,moyen,,104
2169,,4,,CHAUPIN et JEAN,Restauration de la Chapelle de la B. Jeanne d'Arc à Vaucouleurs,1912,Non côté,,moyen,,104
2170,,4,,BAUDRILLART A.,Jeanne d'Arc à Vaucouleurs,1929,Non côté,,moyen,,104
2173,,4,,HEBERT M.,Jeanne d'Arc et les fées,1913,Non côté,,moyen,,104
2174,,4,,DE PANGE M.,Le pays de Jeanne d'Arc et le fief et l'arrière-fief,1902,Non côté,,moyen,,104
2175,,4,,SOREL A.,La maison de Jeanne d'Arc a Domremy,1886,Non côté,,moyen,,104
2177,,4,,MOUGENOT,"Jeanne d'Arc, le duc de Lorraine et le sire de Baudricourt",1895,Non côté,,moyen,,104
2178,,4,,ARBELTIER DE LA BOULLAYE,La patrie provinciale de Jeanne d'Arc et M. l'Abbé Etienne Georges,1894,Non côté,,moyen,,104
2179,,4,,BOUCHER DE MOLANDON et DE BEAUCORPS A.,L'armée abglaise vaincue par Jeanne d'Arc sous les murs d'Orléans,1892,Non côté,,moyen,,104
2180,,4,,BOUCHER DE MOLANDON,Première expédition de Jeanne d'Arc,1874,Non côté,,moyen,,104
2181,,4,,BAILLY R.,Jeanne d'Arc délivre Orléans,1942,Non côté,,moyen,,104
2185,,4,,PIRAT Y.,Jeanne d'Arc devant ses juges,1942,Non côté,,moyen,,104
2186,,4,,DU BOIS DE LA VILLERABEL A.,Les procès de Jehanne la pucelle,1890,Non côté,,moyen,,104
2193,,4,,JENY L. et LANERY D'ARC P.,Jeanne d'Arc en berry,1892,Non côté,,moyen,,104
2197,,4,,CONSTANTIN E.,Jeanne D'Arc à Poitiers,1891,Non côté,,moyen,,104
2198,,4,,BRASILLACH R.,Le procès de Jeanne d'Arc,1932,Non côté,,moyen,,104
2200,,4,,COUGET H.,Jeanne d'Arc devant Paris,1925,Non côté,,moyen,,104
2201,,4,,MESTRE J.-B.,Compiègne et Jeanne d'Arc,1930,Non côté,,moyen,,104
2203,,4,,DUNAND PH.-H.,La bienheureuse Jeanne d'Arc,1905,Non côté,,moyen,,104
2204,,4,,LANG A.,"La pucelle de France, Histoire de la vie et de la mort de Jeanne d'Arc",Non daté,Non côté,,moyen,,104
2211,,4,,CHAMPION P.,Madame d'Or & Jeanne d'Arc - Jeanne d'Arc à Arras,1907,Non côté,,moyen,,105
2215,,4,,LANERY D'ARC P. et GRELLET-BALGUERIE CH.,"Récit contemporain en langue romane de la mission de Jeanne d'Arc, de sa présentation au roi Charles VII et de la levée du siège d'Orléans",1890,Non côté,,moyen,,105
2219,,3,,GOYON H.,Jehanne d'Arc et la Ville de Riom,1929,Non côté,,moyen,,105
2223,,3,,DELTEIL J.,Jeanne d'Arc,1926,Non côté,,moyen,,105
2224,,3,,DENIS L.,Jeanne d'Arc medium,1910,Non côté,,moyen,,105
2225,,3,,LAFONTAINE A.,Jehan Gerson,1906,Non côté,,moyen,,105
2230,,3,,HENRY E.,Jeanne d'Arc,1801,Non côté,,moyen,,105
2231,,3,,ZELLER B. et LUCHAIRE A.,Charles VII et Jeanne d'Arc,1886,Non côté,,moyen,,105
2232,,3,,LE BRUN DE CHARMETTES,L'Orléanide 1,1802,Non côté,,moyen,,105
2233,,3,,LE BRUN DE CHARMETTES,L'Orléanide 2,1802,Non côté,,moyen,,105
2235,,3,,DE BARANTE P.,Jeanne d'Arc avec seize gravures hors texte,1935,Non côté,,moyen,,105
2236,,3,,JOUIN (Abbé),"Jeanne d'Arc, mistère en cinq actes et dix-huit tableaux",1909,Non côté,,moyen,,105
2237,,3,,LAFONTAINE A.,Vie de Jeanne d'Arc,1854,Non côté,,moyen,,105
2239,,3,,COCHARD T. (abbé),Les fêtes de Jeanne d'Arc à Orléans à travers les siècles,1909,Non côté,,moyen,,105
2244,,3,,PERNOUD R.,Lumière du Moyen-Âge,1944,Non côté,,moyen,,105
2251,,3,,LEMIRE C.,"Jeanne d'Arc et le sentiment national, la Fête de la patrie française",1898,Non côté,,moyen,,105
2253,,3,,JACOBY J.,Scènes de la vie de Jeanne d'Arc,1941,Non côté,,moyen,,105
2254,,3,,JACOBY J.,La Noblesse et les Armes de Jeanne d'Arc,1937,Non côté,,moyen,,105
2258,,3,,MAURRAS C.,Jeanne d'Arc Louis XIV Napoléon,1937,Non côté,,moyen,,105
2261,,3,,SCHILLER,Die Jungfrau von Orleans,1910,Non côté,,moyen,,105
2264,,3,,HANOTAUX G.,Jeanne d'Arc,1968,Non côté,,moyen,,105
2265,,3,,TOUCHET (Evêque d'Orléans),Ce que fût Jeanne d'Arc,1905,Non côté,,moyen,,105
2266,,3,,PASCAL-ESTIENNE M.W.,"PerinaÏk, Une Bretonne compagne de Jeanne d'Arc",1893,Non côté,,moyen,,105
2271,,3,,CROIDYS P.,Jehanne d'Arc & son temps,1946,Non côté,,moyen,,105
2274,,3,,BOURGUIGNON E.,Sainte Jeanne d'Arc,1923,Non côté,,moyen,,105
2275,,3,,LE BAC E.,Les Deux Miracles pour la canonisation de Sainte Jeanne d'Arc,1962,Non côté,,moyen,,105
2276,,3,,Librairie Jeanne d'Arc,Mémorial de la promulgation du décret concernant les deux miracles présentés pour la canonisation de la Bienheureuse Jeanne d'Arc,1919,Non côté,,moyen,,105
2277,,3,,SEJOURNE E.,"La canonisation de Jeanne d'Arc, état actuel de la cause",1887,Non côté,,moyen,,105
2281,,3,,LECOY DE LA MARCHE A.,"A la gloire de Jeanne d'Arc, variétés historiques",1895,Non côté,,moyen,,105
2282,,3,,MANTELLIER P.,Le siège et la délivrance d'Orléans,1855,Non côté,,moyen,,105
2284,,3,,DANIEL-LACOMBE H.,L'Hôte de Jeanne d'Arc à Poitiers,1895,Non côté,,moyen,,105
2287,,3,,PARAT (l'Abbé),Les passages de Jeanne d'Arc dans les pays de l'Yonne,1909,Non côté,,moyen,,105
2288,,3,,SOREL A.,Séjours de Jeanne d'Arc à Compiègne,1889,Non côté,,moyen,,105
2291,,3,,CHAMPION P.,"Guillaume de Flavy, capitaine de Compiègne",1906,Non côté,,moyen,,105
2295,,3,,BOUQUET F.,Notice historique et académique sur le Donjon du Château de Philippe-Auguste,1877,Non côté,,moyen,,105
2296,,3,,CHAMPION P.,Jeanne d'Arc,1933,Non côté,,moyen,,105
2299,,3,,CROIDYS P.,"Jeanne d'Arc et son temps, De la Victoire d'Orléans au Martyre",1948,Non côté,,moyen,,105
2303,,3,,DOUGLAS MURRAY T.,"Jeanne d'Arc Mais of Orleans, deliver of France",1907,Non côté,,moyen,,106
2310,,3,,DUCHATEAU E.,Souvenirs historiques de la ville et du canton de Jargeau,1874,Non côté,,moyen,,106
2311,,3,,POETE CH.,Beaurevoir,1894,Non côté,,moyen,,106
2316,,3,,SOONS J.-J.,Jeanne d'Arc au Théâtre,1926,Non côté,,moyen,,106
2320,,3,,SOUMET A.,Jeanne d'Arc,1846,Non côté,,moyen,,106
2328,,3,,LENGLET DU FRESNOY (l'Abbé),Mémoires pour Servir à l'Histoire de la vie & des ouvrages,1761,Non côté,,moyen,,106
2329,,3,,PELADAN,Le secret de Jeanne d'Arc,1965,Non côté,,moyen,,106
2330,,3,,GUYON S.,La Parthénie Orléanoise,1654,Non côté,,moyen,,106
2332,,3,,,La Pucelle d'Orléans,1642,Non côté,,moyen,,106
2334,,3,,DE VULSON,"Les Vies des Hommes Illustres et Grands Capitaines François, qui font peints dans la Gallerie du Palais Royal",1699,Non côté,,moyen,,106
2336,,3,,HOTOT G.,L'Histoire et Discours au Vray du siège qui fut mis devant la ville d'Orléans par les Anglais,1621,Non côté,,moyen,,106
2337,,3,,,Jeanne d'Ac ou la Pucelle d'Orléans,1965,Non côté,,moyen,,106
2340,,58,,,Jeanne d'Arc à Rouen,1866,Non côté,,moyen,Ville de Rouen,109
2341,,58,,DUVAL P.,Avec Jehanne au Pays Lorrain,Non daté,Non côté,,moyen,,109
2342,,58,,M. WYNDHAM T.R.,L'héroïsme de la bienheureuse Jeanne d'Arc,1914,Non côté,,moyen,,109
2343,,58,,Société Française d'Archéologie,"Congrès Archéologique de France, XCIIIe session tenue à Orléans",1931,Non côté,,moyen,,109
2344,,58,,,"Souvenirs de la prise de Jeanne d'Arc, excursion d'un officier russe, avec 20 vues photographiques",Non daté,Non côté,,moyen,,109
2346,,58,,COUBE S.,L'âme de Jeanne d'Arc,1910,Non côté,,moyen,,109
2348,,58,,LAMBERT R.P.J.M.,La Mission de Jeanne d'Arc et la Mission des jeunes,1910,Non côté,,moyen,,109
2349,,58,,SEPET M.,"La Bienheureuse Jeanne d'Arc, son Vrai caractère",1909,Non côté,,moyen,,109
2350,,58,,MOUROT V. (l'Abbé du Diocèse de St dié),"Jeanne d'Arc, Modèle des Vertus chrétiennes, tome II",1887,Non côté,,moyen,,109
2351,,58,,MOUROT V. (l'Abbé du Diocèse de St dié),"Jeanne d'Arc, Modèle des Vertus chrétiennes, tome I",1888,Non côté,,moyen,,109
2352,,58,,BRENTANO F.,"Jeanne d'Arc, Chef de Guerre",1943,Non côté,,moyen,,109
2354,,58,,HINZELIN E.,Chez Jeanne d'Arc,1904,Non côté,,moyen,,109
2357,,58,,HERVAL R.,"Histoire de Rouen, Tome I",1947,Non côté,,moyen,,109
2361,,58,,DELETTRE (l'Abbé),"Histoire du Diocèse de Beauvais, Volume I",1843,Non côté,,moyen,,109
2362,,58,,DELETTRE (l'Abbé),"Histoire du Diocèse de Beauvais, Volume II",1843,Non côté,,moyen,,109
2363,,58,,DELETTRE (l'Abbé),"Histoire du Diocèse de Beauvais, Volume III",1843,Non côté,,moyen,,109
2364,,58,,CHARPENTIER J.,"La lumière intérieure chez Jeanne d'Arc, fille de France",1937,Non côté,,moyen,,109
2365,,58,,LEBRUN A. (Père),"Sainte Jeanne d''Arc, Vierge chrétienne",1943,Non côté,,moyen,,109
2366,,58,,FUMET S.,Sainte Jeanne d'Arc,1929,Non côté,,moyen,,109
2367,,58,,THEROL J.,L'Evangile de Jeanne d'Arc,1957,Non côté,,moyen,,109
