id,epi,travee,tablette,cote,ordre,lieu,format,auteur,titre,annee,tome,etat,commentaire
25781,16,64,2,B 13,25,,in-12,Musée lorrain,Le fer à travers les âges,1955,,bon,
25782,16,64,2,B 13,26,,in-12,"BOULARD-COLLIN, Simone et TREIN, Christian",Musée des docks romains,s.d.,,bon,
25783,16,64,2,B 13,27,,in-12,Pierre Berès,catalogue livres aux tranches peintes,s.d.,,bon,"0,85 m"
25784,16,64,2,B 13,28,,in-12,"MAROT, Pierre","Une représentation du ""Santo Volto"" de Lucques sur un sceau",1927,,bon,
25785,16,64,2,B 13,29,,in-12,"MAROT, Pierre",Inscriptions funéraires,1922,,bon,
25786,16,64,2,B 13,30,,in-12,collectif,Travaux de littérature offert à Noémi Hepp,,,bon,
25787,16,64,2,B 13,31,,in-12,"MAROT, Pierre",La date de la mort de l'évêque de Toul Ricuin de Commercy,1927,,bon,
25788,16,64,2,B 13,32,,in-12,"MAROT, Pierre",René II et ses médecins,1928,,bon,
25789,16,64,2,B 13,33,,in-12,"MAROT, Pierre",L'oeuvre de Sébastien le clerc,,,bon,
25790,16,64,2,B 13,34,,in-12,"MAROT, Pierre",Rapport sur le concours des antiquités de la France en 1971,1971,,bon,
25791,16,64,2,B 13,35,,in-12,"MAROT, Pierre",Extrait des procès-verbaux de 1959 bilan de l'année,1959,,bon,
25792,16,64,2,B 13,36,,in-12,"MAROT, Pierre",Proclamation des prix Ecole primaire pratique de jeunes filles,1937,,bon,
25793,16,64,2,B 13,37,,in-12,"MAROT, Pierre",Art populaire de Lorraine,s.d.,,bon,
25794,16,64,2,B 13,38,,in-12,"MAROT, P.",Inscriptions funéraires de l'Eglise des Cordeliers de Naufchâteau,1921,,bon,
25795,16,64,2,B 13,39,,in-12,Université de Nancy,Institut électrotechnique,1900,,bon,
25796,16,64,2,B 13,40,,in-12,anonyme,Cours d'histoire de la Lorraine (manuscrit),1894,,bon,
25797,16,64,2,B 13,41,,in-12,anonyme,[portrait d'Alfred Mezières],1874,,bon,
25798,16,64,2,B 13,42,,in-12,"MICHAT, A.",[lettre du doyen de l'université de Nancy],1898,,bon,
25799,16,64,2,B 13,43,,in-12,comité d'organisation du 3è congrès de l'Union Nationale des Associations d'Etudiants,Lettre d'invitation au Gala,1909,,bon,
25800,16,64,2,B 13,44,,in-12,"DUVERNOY, Emile",Nicolas de Lorraine - Dorothée de Lorraine,1937,,bon,
25801,16,64,2,B 13,45,,in-12,Boulangé C.,Les muches d'Heudicourt,1900,,bon,
25802,16,64,2,B 14,1,,in-12,Stein Henri,Panégyrique de Jeanne d'Arc,1887,,bon,
25803,16,64,2,B 14,2,,in-12,FORBIN-JANSON Mgr,Te Deum pour la chute d'Alger,1830,,bon,
25804,16,64,2,B 14,3,,in-12,Salle Jean-Baptiste,Député de la Meurthe à Dubois Crancé son collègue,1792,,bon,
25805,16,64,2,B 14,4,,in-12,HARMANT,Eloge de M. Bagard,1773,,bon,
25806,16,64,2,B 14,5,,in-12,LEOPOLD,Edit portant sur l'établissement d'Arches la neuve,1719,,bon,
25807,16,64,2,B 14,6,,in-12,AUBRY,Bon voyage cher Badinguet - La chanson des conscrits - Le chant des Girondins,s.d.,,bon,
25808,16,64,2,B 14,7,,in-12,LERMINA Jules,La France martyre,s.d.,,bon,
25809,16,64,2,B 14,8,,in-12,collectif,Arrêté de la cour souveraine de lorraine sur le refus d'un second vingtième,1758,,bon,
25810,16,64,2,B 14,9,,in-12,collectif,Remontrance sur la lettre de cachet du Roy,1758,,bon,
25811,16,64,2,B 14,10,,in-12,collectif,Journal de la Meurthe information des puissances alliées en 1814,1814,,bon,
25812,16,64,2,B 14,11,,in-12,collectif,Arrêt de la cour pour les réjouissances pour la dédicace de la statue de Louis XV,1755,,bon,
25813,16,64,2,B 14,12,,in-12,TRESSAN Comte,Discours pour la dédicace de la statue de Louis XV,1755,,bon,
25814,16,64,2,B 14,13,,in-12,collectif,Les membres de St Vincent de Paul à leurs concitoyens,1844,,bon,
25815,16,64,2,B 14,14,,in-12,collectif,Caisse d'épargne et de prévoyance de Nancy - règlement,1834,,bon,
25816,16,64,2,B 14,15,,in-12,collectif,Caisse d'épargne et de prévoyance de Nancy - ouverture,1834,,bon,
25817,16,64,2,B 14,16,,in-12,MORY D'ELVANGE,Relation de ce qui s'est passé à la mort de SAR Madame Anne-Charlotte,1773,,bon,
25818,16,64,2,B 14,17,,in-12,collectif,Statuts de l'Union Internationale artistique,1881,,bon,
25819,16,64,2,B 14,18,,in-12,collectif,Loi relative à l'organisation de la garde nationale,1831,,bon,
25820,16,64,2,B 14,19,,in-12,GILBERT,Ode sur la mort de SAR Madame Anne-Charlotte de Lorraine,1773,,bon,
25821,16,64,2,B 14,20,,in-12,VAULGRENANT Gal,Notes sur Sébastien Leclerc,1925,,bon,
25822,16,64,2,B 14,21,,in-12,anonyme,La garde nationale de Metz pendant le siège,1871,1984,bon,
25823,16,64,2,B 14,22,,in-12,collectif,Bulletin des sociétés d'histoire et d'archéalogie de la Meuse Auguste François ,,,bon,
25824,16,64,2,B 14,23,,in-12,HELLWIG Fritz,Zur Kartographie der Saargegend im 17 und 18 Jahrhundert,1981,,bon,
25825,16,64,2,B 14,24,,in-12,collectif,Fêtes en l'honneur de Saint Colomban à Luxeuil-les-bains,1924,,bon,
25826,16,64,2,B 14,25,,in-12,Dom CABROL,Conférences Fêtes en l'honneur de Saint Colomban à Luxeuil-les-bains,1924,,bon,
25827,16,64,2,B 14,26,,in-12,Dom PAUL CHAUVIN,Allocutions Fêtes en l'honneur de Saint Colomban à Luxeuil-les-bains,1924,,bon,
25828,16,64,2,B 14,27,,in-12,GUIRAUD Jean,Conférence Fêtes en l'honneur de Saint Colomban à Luxeuil-les-bains,1924,,mauvais,
25829,16,64,2,B 14,28,,in-12,Dom BERNARD,Conférence Fêtes en l'honneur de Saint Colomban à Luxeuil-les-bains,1924,,bon,
25830,16,64,2,B 14,29,,in-12,TISSIER Mgr,Discours Fêtes en l'honneur de Saint Colomban à Luxeuil-les-bains,1924,,mauvais,
25831,16,64,2,B 14,30,,in-12,ZISCHKA Ulrike,Stickmustertücher,1984,,bon,
25832,16,64,2,B 14,31,,in-12,LEVIS-GODECHOT Nicole,Un tableau retrouvé du cardinal de Bernis peint par Prud'hon à Rome en 1787,1982,,bon,
25833,16,64,2,B 14,32,,in-12,collectif,Eglise St Côme et St Damien à Vézelise,s.d.,,bon,
25834,16,64,2,B 14,33,,in-12,LEJEAUX Jeanne,Charles-François Poërson 1653-1725,1956,,bon,
25835,16,64,2,B 14,34,,in-12,ROUYER Jean,Essai sur Wassebourg,1984,,bon,
25836,16,64,2,B 14,35,,in-12,anonyme,Deux testaments de nobles comtoises chanoinesses de Remiremont Mathilde et Guie de Granges,1982,,bon,
25837,16,64,2,B 14,36,,in-12,PARISSE Michel,Une abbaye de femmes en Lorraine à Poussay au Moyen-Age,1983,,bon,
25838,16,64,2,B 14,37,,in-12,PARISSE Michel,Généalogie de la maison d'Ardenne,1981,,bon,
25839,16,64,2,B 14,38,,in-12,PARISSE Michel,Les règlements de'avouerie en Lorraine au Xie siècle,1984,,bon,
25840,16,64,2,B 14,39,,in-12,PARISSE Michel,La noblesse médiévale en Lotharingie,1984,,bon,
25841,16,64,2,B 14,40,,in-12,PARISSE Michel,Les catalogues de sceaux,1983,,bon,
25842,16,64,2,B 14,41,,in-12,PARISSE Michel,L'évêque impérial dans son diocése l'exemple lorrain du X et Xie siècle,1984,,bon,
25843,16,64,2,B 14,42,,in-12,PARISSE Michel,Les bénédictins en Lorraine et leurs documents nécrologiques,1982,,bon,
25844,16,64,2,B 14,43,,in-12,PARISSE Michel,Une source encore neuve : les documents nécrologiques,1981,,bon,
25845,16,64,2,B 14,44,,in-12,collectif,Modern spanyol festészet,1985,,bon,
25846,16,64,2,B 14,45,,in-12,collectif,The Hungarian national gallery,1985,,bon,
25847,16,64,2,B 14,46,,in-12,collectif,Barabas Miklos,1985,,bon,
25848,16,64,2,B 14,47,,in-12,collectif,Musées d'Ardèche,s.d.,,bon,
25849,16,64,2,B 14,48,,in-12,CUVELLIER Lt,Ohé chasseurs revue en 3 parties,1910,,bon,
25850,16,64,2,B 14,49,,in-12,collectif,Album de la cavalcade de Nancy,1896,,bon,
25851,16,64,2,B 14,50,,in-12,collectif,Was man von der franzôsischen Armee wissen muss,1906,,bon,
25852,16,64,2,B 14,51,,in-12,collectif,L'incentaire des monuments et des richesses artistiques de la France,1978,,bon,
25853,16,64,2,B 14,52,,in-12,Gautier-Hertz,Catalogue de la vente du 18 novembre 1984,1984,,bon,
25854,16,64,2,B 15,1,,in-12,RECOUVREUR,L'exposition chalcographique Angers,1930,,bon,
25855,16,64,2,B 15,2,,in-12,RISTON & GRILLOT,Notice sur la promenade de la pépinière et les améliorations à y faire,1834,,bon,
25856,16,64,2,B 15,3,,in-12,FRANCE-LANORD Albert,Les châteaux disparus du roi Stanislas (2 ex),1984,,bon,
25857,16,64,2,B 15,4,,in-12,ENGLEBERT,Histoire des comtes de Baillet-Latour,1972,,bon,
25858,16,64,2,B 15,5,,in-12,PIERRE,Sinastal histoire dumocalienne,1754,,bon,
25859,16,64,2,B 15,6,,in-12,SCIPION Jérôme Mgr,Mandement pour l'ouverture des missions dans les paroisses de Lorraine,1739,,bon,
25860,16,64,2,B 15,7,,in-12,,Lettres patentes qui confirment la bulle d'érection d'un évêché à Nancy,1778,,bon,
25861,16,64,2,B 15,8,,in-12,LESLIE,Ode au roi de Pologne à l'occasion de la nouvelle place de l'Alliance,s.d.,,bon,
25862,16,64,2,B 15,9,,in-12,de CUSTINE François,Charles V duc de Lorraine libérateur de Vienne,1912,,bon,
25863,16,64,2,B 15,10,,in-12,MONCHABLON Alphonse,Chapelle ND de la Hutte Vosges,1884,,bon,
25864,16,64,2,B 15,11,,in-12,DIDIER-LAURENT,Notice sur ND des douze étoiles Monthureux sur Saone,1905,,bon,
25865,16,64,2,B 15,12,,in-12,MOULON,Règlement d'ordre de service et de discipline de la garde nationale de Lunéville,1816,,bon,
25866,16,64,2,B 15,13,,in-12,COSSON Maurice,Règlement de la société philarmonique de Lunéville,1859,,bon,
25867,16,64,2,B 15,14,,in-12,ROHRBACHER Abbé,Sermon du vendredi saint de 1838 suivi de la lettre d'un israélite de Lunéville,1838,,bon,
25868,16,64,2,B 15,15,,in-12,PARMENTIER,Règlement de police concernant les femmes publiques et les maisons de tolérence à Lunéville,1849,,,
25869,16,64,2,B 15,16,,in-12,CUERNE Louis de,Regards sur le château de Lunéville,1966,,,
25870,16,64,2,B 15,17,,in-12,collectif,"Lois, décrets auxquels sont soumis les français portant un ordre étranger",s.d.,,,
25871,16,64,2,B 15,18,,in-12,collectif,Catalogue de 1939 des oeuvres des artistes de l'administration des finances,1939,,bon,
25872,16,64,2,B 15,19,,in-12,LIENHART,Hommage au professeur Lucien Cuénot,1951,,bon,
25873,16,64,2,B 15,20,,in-12,anonyme,Le maïs dans l'alimentation,s.d.,,,
25874,16,64,2,B 15,21,,in-12,AUGUIN,Réflexions au sujet d'un concours lorrain pour la composition des vitraux de l'église ND de Bonsecours,1897,,,
25875,16,64,2,B 15,22,,in-12,collectif,Bulletin de l'association des anciens de l'école des beaux-arts de Nancy,1939,,bon,
25876,16,64,2,B 15,23,,in-12,collectif,Musées à Strasbourg,1985,,bon,
25877,16,64,2,B 15,24,,in-12,collectif,Association des artistes lorrains salon 1985,1985,,bon,
25878,16,64,2,B 15,25,,in-12,SCP ARTUS,Catalogue vente de dessins 13 novembre 1985,1985,,bon,
25879,16,64,2,B 15,26,,in-12,collectif,Museum der stadt freiburg,1985,,bon,
25880,16,64,2,B 15,27,,in-12,collectif,Régészeti kutatasok a Dunan-Tulon 3,s.d.,,,
25881,16,64,2,B 15,28,,in-12,MORANVILLE,Terrier du comté de Rethelois,s.d.,,,
25882,16,64,2,B 15,29,,in-12,BARTHELEMY Anatole de,Melzicourt Malmy le fief d'Haulzy,1886,,,
25883,16,64,2,B 15,30,,in-12,LALORE Abbé,La paroisse de Chaource avant la révolution,1884,,,
25884,16,64,2,B 15,31,,in-12,MILLARD,L'Archidiaconé de Megerie,1887,,,
25885,16,64,2,B 15,32,,in-12,D'ARBOIS DE JUBAINVILLE,Premiers intendants de Champagne,1879,,bon,
25886,16,64,2,B 15,33,,in-12,LALORE Abbé,Lettre de François Ier qui impose le diocèse de Troyes,1885,,bon,
25887,16,64,2,B 15,34,,in-12,MAURAIRE Louis,Les aides de camp sous le premier empirE,1911,,bon,
25888,16,64,2,B 15,50,,in-12,collectif,Fêtes missionnaires du 3 au 12 juin 1928,1928,,bon,
25889,16,64,2,B 15,51,,in-12,GUILLAUME Jacques JACOPS Marie-France,De fond en comble - château disparu de Neuville-sur-Orne,1985,,bon,
25890,16,64,2,B 15,52,,in-12,DIGOT Paul,Les grands pélérinages lorrains,1882,,bon,
25891,16,64,2,B 16,1,,in-8,"LALANCE, commandant",Arry & son château,1929,,bon,
25892,16,64,2,B 16,2,,in-4,"LALLEMAND, P. et NOEL,M.",Pont-à-mousson,s.d.,,bon,
25893,16,64,2,B 16,3,,in-12,anonyme,Plan guide de Nancy,1904,,bon,
25894,16,64,2,B 16,4,,in-8,collectif,Discours pronnoncés à l'assemblée de notables du vendredi 25 mai 1787,1907,,bon,
25895,16,64,2,B 16,5,,in-12,Anonyme,Déclaration du Roy sur les vacances du parlement de Nancy (2 exemplaires) 1er mai 1788,1788,,,
25896,16,64,2,B 16,6,,in-12,Léon Paul,Discours aux élèves du conservatoire de musique 30 juin 1930,1930,,,
25897,16,64,2,B 16,7,,in-12,Barbier de Montault Xavier,La basilique de Saint-Epvre à Nancy,1891,,,
25898,16,64,2,B 16,9,,in-8,Anonyme,Notre Dame de Bermont à Greux,s.d.,,,
25899,16,64,2,B 16,11,,in-8,Zollner Hans Leopold,Karlsruher Fächer (article sur Callot),1967,,,
25900,16,64,2,B 16,12,,in-8,Jadart Henri,L'album d'ex-libris de la bibliothèque de Reims,1907,,,
25901,16,64,2,B 16,13,,in-8,"[BENOIT, Arthur]",La musique du Roi de Pologne et catalogue de M. Villiez 1775 (Wiener),,,,
25902,16,64,2,B 16,14,,in-8,Collectif,Exposition de l'oeuvre des églises dévastées 13-15 avril 1919,1919,,,
25903,16,64,2,B 16,15,,in-12,"BLANCHET, monseigneur",Neuf allocutions données à Saint-Dié,1944,,,
25904,16,64,2,B 16,16,,in-12,Chatillon Emile,De l'origine des épreuves judiciaires- des gages de bataille,1863,,,
25905,16,64,2,B 16,17,,in-12,[RUPPERSBERG],Aus Saarbrückens vergangenheit (exemplaires 1919-1920),1920,,,
25906,16,64,2,B 16,18,,in-12,Liégeois Jules,Statuts de la société coopérative de consommation de Nancy,1867,,,
25907,16,64,2,B 16,19,,in-12,Pfister Charles,Nancy - guide avec plan,s.d.,,,
25908,16,64,2,B 16,20,,in-12,Cuny J.M.,Nancy - guide,s.d.,,,
25909,16,64,2,B 16,21,,in-12,Tavenaux,L'églisse et la paroisse de Saint-Epvre Nancy,1969,,,
25910,16,64,2,B 16,22,,in-8,anonyme,Organisation et règlement d'ordre intérieur de la délégation d'Alsace-Lorraine - bilingue,1878,,,
25911,16,64,2,B 16,23,,in-8,"MAROT, Pierre",Nicole de la Chesnaye auteur de la condamnation de Banquet,1955,,,
25912,16,64,2,B 16,24,,in-8,"[DEGIVE, Fr. Gobert]",Gobert d'Aspremont-Lynden Moine de Villers,1948,,,
25913,16,64,2,B 16,25,,in-8,Beauvau Craon Laure de,Le château d'Haroué en Lorraine,1979,,,
25914,16,64,2,B 16,26,,in-8,Felder Egon,Beiträge zur merowingischen Numismatik,1982,,,
25915,16,64,2,B 16,27,,in-8,anonyme,Catalogue presse universitaire de Nancy,1987,,,
25916,16,64,2,B 16,28,,in-8,anonyme,Dépliant plan guide Un jour à Nancy,s.d.,,,
25917,16,64,2,B 16,35,,in-8,IMBEAUX & VILLAIN,Captation des eaux souterraines de la forêt de Haye,1902,,bon,
25918,16,64,2,B 16,36,,in-8,"BILLORET, Roger","La ville antique de Grand, Vosges",1954,,bon,
25919,16,64,2,B 16,37,,in-8,Aubry Jean,Histoire de Sornéville en Lorraine,1899,,bon,
25920,16,64,2,B 17,1,,in-8,Chambre d'agriculture de Moselle,Cinquante ans… 1924-1974 au service de la profession agricole,1974,,,
25921,16,64,2,B 17,2,,in-8,PARISSE Michel,Philippe le Bel et le Barrois mouvant,1977,,,
25922,16,64,2,B 17,3,,in-8,Peltre Jean,L'évolution des méthodes d'arpentage en Lorraine au XVIe et XVII,s.d.,,,
25923,16,64,2,B 17,4,,in-8,Peltre Jean,L'évolution des meix et du bati dans un village lorrain depuis le XVIIe,1980,,mauvais,
25924,16,64,2,B 17,5,,in-8,Peltre Jean,Recherches sur l'impact paysager d'industries anciennes en Lorraine,1980,,bon,
25925,16,64,2,B 17,6,,in-8,Peltre Jean,Bons et mauvais pays dans la Lorraine ducale du XVIIIe,1980,,,
25926,16,64,2,B 17,7,,in-8,Peltre Jean,Observations sur les structures foncières et la métrologie de l'ancien vignoble lorrain,1979,,,
25927,16,64,2,B 17,8,,in-8,Peltre Jean,Les industries de la Lorraine ducale d'après les déclarations des communautés de 1708,1978,,,
25928,16,64,2,B 17,9,,in-8,Peltre Jean,Bien communaux et désertions rurales,1978,,,
25929,16,64,2,B 17,10,,in-8,Peltre Jean,Les effets de la métrique ancienne sur le réseau des limites communales,1975,,,
25930,16,64,2,B 17,11,,in-8,Peltre Jean,Les faits d'orientation dans la stucture agraire en Lorraine,1971,,bon,
25931,16,64,2,B 17,12,,in-8,Peltre Jean,Du XVIe au XVIIIe siècle une génération de nouveaux villages en Lorraine,1966,,,
25932,16,64,2,B 17,13,,in-8,Peltre Jean,Un bilan des recherches européennes sur les villages désertés ,1966,,,
25933,16,64,2,B 17,14,,in-8,Peyronnet Georges,A propos du traité de Troyes quelques fausses nouvelles chez un historiographe des ducs de Bourgogne,1980,,,
25934,16,64,2,B 17,15,,in-8,Bousquet Jacques,Copie et expansion de motifs dans la sculpture romane : la sirène aux centaures (Saint-Gaudens),1980,,,
25935,16,64,2,B 17,16,,in-8,[Charton François],Les armoiries de Vijjers-lès-Nancy,1978,,,
25936,16,64,2,B 17,17,,in-8,Voilliard Odette,Problèmes d'industrialisation et mentalité des chefs d'entreprises XIXe siècle,1977,,,
25937,16,64,2,B 17,18,,in-8,Hofmannn Bernard & Tollard Pierre,La céramique sigillée en Gaule romaine du 1er au Ive siècle - catalogue,1980,,,
25938,16,64,2,B 17,19,,in-8,Fohr Robert,Pour Charles Dauphin,1982,,,
25939,16,64,2,B 17,20,,in-8,Gille Bertrand,Exposition François Bonhommé,1976,,,
25940,16,64,2,B 17,21,,in-8,collectif,Trésors des églises de la Meuse - exposition,1980,,,
25941,16,64,2,B 17,22,,in-8,anonyme,Maison des orphelines de Nancy historique et règlement 1715-1923,1923,,,
25942,16,64,2,B 17,23,,in-8,Glénard L.,L'évêque de Nancy appelé devant Léon XIII par un de ses curés (abbé Joseph Xaé) - annales de Loigny,1892,,,
25943,16,64,2,B 17,24,,in-8,Mousson Jean de,L'abbaye de Gorze d'après les miniatures de la vie de saint Clément,1983,,,
25944,16,64,2,B 17,25,,in-8,collectif,Bulletin religieux des catholiques français dans les provinces rhénanes 1922 à 1927,1922,,,
25945,16,64,2,B 17,26,,in-8,collectif,Les cahiers lorrains - mai 1931 - les chemins brabants,1931,,,
25946,16,64,2,B 17,27,,in-8,Braux G. de,Une lettre inédite de dom Pelletier,1892,,,
25947,16,64,2,B 17,28,,in-8,anonyme,Anecdotes recueillies sur Mgr Trouillet,1887,,,
25948,16,64,2,B 17,29,,in-8,Demeuldre Henry,Windisch,1980,,,
25949,16,64,2,B 17,29,,in-8,Stofflet E.,Notice manuscrite sur Stofflet,s.d.,,,
25950,16,64,2,B 17,30,,in-8,[Farinez Paul],Orgues à Thaon-les-Vosges,1983,,,
25951,16,64,2,B 17,30,,in-8,Krämer Wolfgang,Ein Brauchbüdchlein aus dem 18 Jahrhundert,1926,,,
25952,16,64,2,B 17,31,,in-8,collectif,Père Delarue 1898-1980,1981,,,
25953,16,64,2,B 17,31,,in-8,anonyme,Annuaire de la société des Lorrains Meurthe et Moselle - Meuse - Moselle - Vosges,1935,,,
25954,16,64,2,B 17,32,,in-8,"PAULIN, Ernerst",Contribution à l'histoire de Lunéville: l'hopital Saint-Jacques,1892,,,
25955,16,64,2,B 17,33,,in-8,"AMIAUD, Georges",Le tribunal de Lunéville,1925,,,
25956,16,64,2,B 17,34,,in-8,Gérardin E.,L'église St Jacques de Lunéville - guide du visiteur,1936,,,
25957,16,64,2,B 18,1,,in-8,anonyme,Extrait du courrier lorrain ,1832,,,
25958,16,64,2,B 18,2,,in-8,"BADEL, Emile",Les cités martyres de Lorraine: Lunéville,1915,,,
25959,16,64,2,B 18,3,,in-8,Bertrand,Conclusions pour Rose Joannès contre Marie-Charles de Lambertye 11 avril 1889,1889,,,
25960,16,64,2,B 18,4,,in-8,François de Neufchâteau,Discours pour l'ouverture du collège électoral 1er floréal an XI,1804,,,
25961,16,64,2,B 18,5,,in-8,anonyme,"Tableau des membres et associés correspondants de l'académie Stanislas 1961, 1963",1963,,,
25962,16,64,2,B 18,6,,in-8,collectif,L'essor les 3 premiers n° publiés par les jeunes gens d'Epinal,1834,,,
25963,16,64,2,B 18,7,,in-8,Vivarez Henry,Le physionotrace ,1906,,,
25964,16,64,2,B 18,8,,in-8,Champigneulle Bernard,Nancy  - Jardins des Arts n°14 septembre 1962,1962,,,
25965,16,64,2,B 18,9,,in-8,Beau A.,La fondation du collège royal de médecine de Nancy 15 mai 1752,s.d.,,,
25966,16,64,2,B 18,10,,in-8,anonyme,Reproduction gravure Mère Alix Le Clerc et photo de sa maison,1960,,,
25967,16,64,2,B 18,11,,in-8,Guerret Jules ,Hymnes anciens et hymnes nouvelles petit guide grégorien avec partitions,1931,,,
25968,16,64,2,B 18,12,,in-8,Karl A.,France album - Nancy - dessins,1894,,,
25969,16,64,2,B 18,13,,in-8,"Lepage, Henri",Notice historique sur la ville de Bruyère (Wiener),1878,,,
25970,16,64,2,B 18,14,,in-8,Loppinot Comte,Imitation en vers d'Horace : heuresux ceux qui loin du traffic…,s.d.,,,
25971,16,64,2,B 18,15,,in-8,Sœur Anne-Marie,L'abbaye bénédictine d'Oriocourt - un siècle d'histoire monarchique,1960,,,
25972,16,64,2,B 18,16,,in-8,Parisse,Une abbaye de femmes en Lorraine à Poussay au Moyen-Age,1983,,,
25973,16,64,2,B 18,17,,in-8,SCHNEIDER Jean,Notaires toulois du XIVe siècle,1983,,,
25974,16,64,2,B 18,18,,in-8,Clément Roland,Le chardon et la rose (tract politique),s.d.,,,
25975,16,64,2,B 18,19,,in-8,Collin Hubert,La cherte de Beaumont et le pays d'Argonne,1983,,,
25976,16,64,2,B 18,20,,in-8,Beck Roger,Malzéville - la révolution n° 19,s.d.,,,
25977,16,64,2,B 18,21,,in-8,Thiébaut Maurice,Plan-guide des touristes et pélerins Sion-Vaudémont,1936,,,
25978,16,64,2,B 18,22,,in-8,Gérardin Chanoine,L'église Saint-Jacques de Lunéville,s.d.,,,
25979,16,64,2,B 18,23,,in-8,Foyer rural de Moyen,Moyen et son château,1980,,bon,
25980,16,64,2,B 18,35,,in-8,collectif,Bulletin des anciens élèves du pensionnat de Juvigny-sur-Loison Meuse,1900,,,
25981,16,64,2,B 18,36,,in-8,collectif,Journal de Nancy n°1 à 5 4 brumaire an VI et autres prospectus même période,1799,,,
